paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
EGRJYJ2S,2016_Fu_High-resolution tropospheric carbon monoxide profiles retrieved from CrIS and.pdf,'aqua/modis'(3); 'aqua/airs'(2); 'oco-2/oco-2'(2); 'terra/modis'(1), 'geos-5'(2),,
EKM26BQZ,2014_Miyazaki_Global lightning NOx production estimated by an assimilation of multiple.pdf,'scisat-1/ace/ace-fts'(1), ,,
EL7Q8K95,2014_Huanhuan_SO2 columns over China.pdf,'aura/omi'(1), ,,
ET5NRNMS,2018_Silver_Substantial changes in air pollution across China during 2015–2017.pdf,, ,,
EVVMHA3Q,2011_Lee_SO2 emissions and lifetimes.pdf,'aura/omi'(1), ,,
EWWP9ZFE,2017_Paraschiv_OMI and Ground-Based In-Situ Tropospheric Nitrogen Dioxide Observations over.pdf,, ,,
EYCZEVRG,2015_Aidaoui_Modelled NO2 tropospheric columns at different resolutions versus OMI satellite.pdf,'aura/omi'(1), ,,
EZ4PNFX8,2013_Narasimhan_Estimates of aerosol absorption over India using multi-satellite retrieval.pdf,'aura/omi'(1); 'aqua/modis'(1); 'terra/modis'(1), ,,
EZ82X2CA,2009_Franke_Ship emitted NO2 in the Indian Ocean.pdf,, ,,
EZEIBQ7T,2015_Lamsal_U.pdf,'aura/omi'(2), 'merra'(1); 'geos-chem'(1),,OMI_MINDS_NO2
F4FQVYTW,2020_von Clarmann_Overview.pdf,'oco-2/oco-2'(4), ,,OCO2_L2_Lite_FP
F6A2TAYF,2013_Duncan_The observed response of Ozone Monitoring Instrument (OMI) NO2 columns to NOx.pdf,'aura/omi'(3), 'geos-chem'(1),,OMI_MINDS_NO2
F6FLG43V,2020_Long_Comparison of Ozone Measurement Methods in Biomass Burning Smoke.pdf,, ,,
F7GLC2X5,2019_Hatzianastassiou_A Climatological Satellite Assessment of Absorbing Carbonaceous Aerosols on a.pdf,'aqua/modis'(5); 'aura/omi'(4); 'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'ep-toms/toms'(1), ,,
F9FJ8U4I,2013_Morris_On the use of the correction factor with Japanese ozonesonde data.pdf,, ,,
FBDZDMAI,2016_Wright_Multi-instrument gravity-wave measurements over Tierra del Fuego and the Drake.pdf,'aura/mls'(46); 'aura/hirdls'(20); 'aqua/airs'(2); 'uars/mls'(1); 'aura/mls----level 2'(1), ,,H3ZFCT;ML2T
FEHHTEZF,2013_Cordero_Satellite-derived UV climatology at Escudero Station Antarctic Peninsula.pdf,'aura/omi'(2), ,,
FHCRH7GK,2013_Ghude_Satellite constraints of nitrogen oxide (NOx) emissions from India based on OMI.pdf,'aura/omi'(1), ,,
FPPB5RW9,2020_Dix_Nitrogen Oxide Emissions from U.pdf,, ,,
FQLSA962,2014_Valin_Chemical feedback effects on the spatial patterns of the NOsubx-sub weekend.pdf,'aura/omi'(2); 'aqua/modis'(1), ,,
FR5JLRSA,2010_van der A_Multi sensor reanalysis of total ozone.pdf,'nimbus-7/sbuv'(1); 'noaa-16/sbuv/2'(1); 'aura/omi'(1); 'nimbus-7/toms'(1); 'noaa-11/sbuv/2'(1); 'noaa-9/sbuv/2'(1), ,,
FRFHRDAD,2009_Lee_Retrieval of vertical columns of sulfur dioxide from SCIAMACHY and OMI.pdf,'aura/omi'(1), 'geos-chem'(46),,
FRGCHHPU,2009_Kazadzis_Ozone Monitoring Instrument spectral UV irradiance products.pdf,'aura/omi'(2), ,,
FU9H55EA,2020_Sofiev_Technical note.pdf,, ,,
FVU7M6Q2,2018_van Peet_Simultaneous assimilation of ozone profiles from multiple UV-VIS satellite.pdf,'aura/omi'(2), ,,
FWIHBMA4,2019_Rasool_Mechanistic representation of soil nitrogen emissions in the Community.pdf,'aura/omi'(1), 'geos-chem'(3),,
FWY2XTFZ,2014_van Peet_Ozone ProfilE Retrieval Algorithm (OPERA) for nadir-looking satellite.pdf,, ,,
FXXNMKI9,2014_Peters_Liquid water absorption and scattering effects in DOAS retrievals over oceans.pdf,'aura/omi'(1), ,,
FZ2GKSQ7,2012_Hudson_Measurements of the movement of the jet streams at mid-latitudes in the.pdf,'ep-toms/toms'(1), ,,
FZCETCDN,2019_Molina_Experience from Integrated Air Quality Management in the Mexico City.pdf,, ,,
G35MUCF3,2014_Kuhlmann_A novel gridding algorithm to create regional trace gas maps from satellite.pdf,, ,,
G3G2ZRK6,2018_Liu_A new global anthropogenic -chemSO_2 emission inventory for the last decade.pdf,'aura/omi'(3); 'sentinel-5p/tropomi'(1); 'suomi-npp/omps'(1), 'geos-5'(13); 'merra-2'(2); 'merra'(2),,OMSO2e
G4MZHMZ7,2014_Ialongo_Characterization of OMI tropospheric NO2 over the Baltic Sea region.pdf,, ,,
G6UH95X8,2012_Miyazaki_Global NOx emission estimates derived from an assimilation of OMI tropospheric.pdf,'aura/omi'(2), 'geos-chem'(1),,
G972GU4K,2015_Tummon_Intercomparison of vertically resolved merged satellite ozone data sets.pdf,'aura/mls'(11); 'uars/mls'(6); 'uars/haloe'(3); 'aura/omi'(1); 'noaa-11/sbuv/2'(1); 'noaa-9/sbuv/2'(1), 'merra'(7),,GozMmlpO3
GASQY8PC,2018_Revell_Tropospheric ozone in CCMI models and Gaussian process emulation to understand.pdf,, ,,
GC432ZBD,2020_Patel_Implications for air quality management of changes in air quality during.pdf,'aura/omi'(1), ,,
GC4X3SSX,2010_Guan_A multi-decadal history of biomass burning plume heights identified using.pdf,'aura/omi'(1); 'ep-toms/toms'(1), ,,
GCNI94LA,2018_Chimot_Spatial distribution analysis of the OMI aerosol layer height.pdf,'aqua/modis'(9); 'aura/omi'(1), ,,
GDYZ6LVQ,2015_Jia_Global validation of SCIAMACHY limb ozone data (versions 2.pdf,, ,,
GE5GY2IJ,2015_Ortega_The CU 2-D-MAX-DOAS instrument – Part 1.pdf,'aura/omi'(1), ,,
GJFL7E3L,2010_El Amraoui_Midlatitude stratosphere &ndash; troposphere exchange as diagnosed by MLS O.pdf,'aura/mls'(3); 'aqua/airs'(2); 'aura/omi'(1), ,,GozMmlpO3
GJPKLMDA,2019_Visser_European NOx emissions in WRF-Chem derived from OMI.pdf,'aura/omi'(1), ,,
GNQCBNS4,2013_Li_MAX-DOAS measurements of NO2 HCHO and CHOCHO at a rural site in Southern China.pdf,'aura/omi'(1), ,,
GNZBZITS,2020_Park_Spatio-Temporal Variability of Aerosol Optical Depth Total Ozone and NO2 Over.pdf,'aura/omi'(2); 'aqua/modis'(2); 'terra/modis'(1), ,,
GRRIBHIY,2011_Mei_Integration of remote sensing data and surface observations to estimate the.pdf,'aqua/modis'(1); 'terra/modis'(1), 'geos-chem'(3); 'gdas'(1),,
GT94I33T,2009_Singh_Chemistry and transport of pollution over the Gulf of Mexico and the Pacific.pdf,'aura/omi'(6); 'terra/modis'(3); 'aqua/modis'(3); 'aura/hirdls'(3); 'aura/mls'(2); 'aqua/airs'(2), 'geos-chem'(4),,
GTMEK8N5,2013_Ermolli_Recent variability of the solar spectral irradiance and its impact on climate.pdf,'sorce/sim'(53); 'sorce/solstice'(36); 'uars/solstice'(16); 'uars/susim'(14); 'sorce/tim'(12); 'sorce/sim----level 3'(1); 'sorce/solstice----level 3'(1), ,,
GTUTALD4,2008_Barret_Transport pathways of CO in the African upper troposphere during the monsoon.pdf,'aura/mls'(11), 'geos-chem'(1),,ML2CO
GU6BDT37,2016_Nowlan_Nitrogen dioxide observations from the Geostationary Trace gas and Aerosol.pdf,'aura/omi'(1), ,,
GV2W8AZ9,2013_Kim_Global ozone-CO correlations from OMI and AIRS.pdf,'aura/omi'(1); 'aqua/airs'(1), 'geos-chem'(36); 'geos-5'(17),,
GWIU8TCA,2019_Ball_Stratospheric ozone trends for 1985–2018.pdf,'aura/mls'(2), ,,
GX323ZZ9,2016_Alfaro-Contreras_Investigating the frequency and interannual variability in global above-cloud.pdf,'aqua/modis'(3), ,,
GZSKB84U,2020_Rosu_Atmospheric measurements in the context of protection and conservation of.pdf,, 'merra'(3); 'merra-2'(1); 'geos-5'(1); 'tmpa'(1),,
H2QA37W8,2017_Pinedo-Vega_Global and Hemispherical Interannual Variation of Total Column Ozone from TOMS.pdf,'meteor-3/toms'(1); 'aura/omi'(1); 'nimbus-7/toms'(1), ,,
H36BRC9E,2011_Ryu_Equatorial Waves in the Upper Troposphere and Lower Stratosphere Forced by.pdf,'trmm/pr'(19); 'trmm/tmi'(1), 'merged ir'(1),,
H68R3DRV,2020_Kim_Space-Borne Monitoring of NOx Emissions from Cement Kilns in South Korea.pdf,'aura/omi'(1), ,,
H9LAKNVG,2016_Hammer_Interpreting the ultraviolet aerosol index observed with the OMI satellite.pdf,'nimbus-7/toms'(1); 'aura/omi'(1); 'terra/modis'(1), 'geos-chem'(12); 'geos-5'(1),,
H9RUEIVM,2016_Hayer_Sensitivity of OMI SO2 measurements to variable eruptive behaviour at Soufrière.pdf,'aura/omi'(2), ,,
HDISSYIZ,2017_Drosoglou_Comparisons of ground-based tropospheric NOsub2-sub MAX-DOAS measurements.pdf,'aura/omi'(6), ,,OMI_MINDS_NO2
HELXYM26,2010_Vlemmix_Retrieval of tropospheric NOsub2-sub using the MAX-DOAS method combined.pdf,, ,,
HF24GGXF,2009_Strahan_The impact of tropical recirculation on polar composition.pdf,'uars/haloe'(3); 'aura/mls'(1); 'uars/mls'(1); 'uars/claes'(1), ,,UARHA2FN
HHC3DPL9,2014_Vinken_Worldwide biogenic soil NOsubx-sub emissions inferred from OMI.pdf,'aura/omi'(2), 'geos-chem'(47); 'geos-5'(1),,
HR5TWE2F,2020_Arora_Coronavirus lockdown helped the environment to bounce back.pdf,'aura/omi'(3); 'sentinel-5p/tropomi'(1), ,,OMI_MINDS_NO2
HRMVXFCT,2018_Loyola_The operational cloud retrieval algorithms from TROPOMI on board Sentinel-5.pdf,'aura/omi'(4); 'sentinel-5p/tropomi'(1), ,,
HUAHRUNA,2020_Ranjan_A Review on Estimation of Particulate Matter from Satellite-Based Aerosol.pdf,'terra/modis'(5); 'aqua/modis'(5); 'goes/avhrr'(1); 'aura/omi'(1); 'himawari-8/ahi'(1); 'aqua/modis----level 2'(1), 'geos-chem'(2),,
HUYSLADZ,2018_Herman_NO2 and HCHO measurements in Korea from 2012 to 2016 from Pandora spectrometer.pdf,'aura/omi'(2), ,,
HXFRDDCF,2012_Irie_Quantitative bias estimates for tropospheric NOsub2-sub columns retrieved.pdf,'aura/omi'(1), ,,
HYW3KSVP,2016_Beirle_The STRatospheric Estimation Algorithm from Mainz (STREAM).pdf,'aura/omi'(1), 'geos-chem'(1),,
I4RMLCTB,2015_Zhao_Advantages of a city-scale emission inventory for urban air quality research.pdf,, ,,
I6RH9KXU,2016_Guo_Inter-comparison of aerosol optical thickness from MODIS MISR and OMI using.pdf,'aqua/modis'(1); 'aura/omi'(1), ,,
I7YYQFFY,2018_Cai_Spatial–Temporal Variations in NO2 and PM2.pdf,'aura/omi'(1); 'terra/modis'(1), 'geos-5'(1),,
I83FZMB5,2017_Vaquero-Martínez_Validation of integrated water vapor from OMI satellite instrument against.pdf,'aura/omi'(1), ,,
I9XQC9CK,2011_Han_A comparison study between model-predicted and OMI-retrieved tropospheric NO2.pdf,'aura/omi'(1), ,,
IBDIYCM7,2016_Sun_Analysis of Ten Years of Surface UV Observations from Data Fusion for the.pdf,'meteor-3/toms'(1); 'aura/omi'(1); 'nimbus-7/toms'(1), ,,
ICUVHMZC,2014_Heath_Using a WRF simulation to examine regions where convection impacts the Asian.pdf,, 'merra'(10),,
IDGC5N7Z,2012_Koukouli_Geophysical validation and long-term consistency between GOME-2-MetOp-A total.pdf,'aura/omi'(14), ,,OMTO3e
IJSY8XWS,2019_Lamy_Clear-sky ultraviolet radiation modelling using output from the Chemistry.pdf,, ,,
IK4KC6L3,2008_Bucsela_Comparison of tropospheric NO2from in situ aircraft measurements with.pdf,'aura/omi'(1), 'geos-chem'(15),,
ILS8GR2A,2016_Chong_Mobile MAX-DOAS observation of NO2 and comparison with OMI satellite data in.pdf,'aura/omi'(2), ,,OMI_MINDS_NO2
IM22RYIZ,2016_Ashok_Adjoint-based computation of U.pdf,, 'geos-chem'(15); 'geos-5'(3),,
IMZNBW8X,2014_Jethva_Global assessment of OMI aerosol single-scattering albedo using ground-based.pdf,'aura/omi'(2), ,,
INI8KQUV,2009_Xu_Relationship between variability of the semidiurnal tide in the Northern.pdf,'aura/mls'(3), ,,
IQS8VYD2,2011_Michou_A new version of the CNRM Chemistry-Climate Model CNRM-CCM.pdf,'uars/haloe'(1); 'aura/mls'(1), ,,
IS6SCGW2,2011_Jones_A reanalysis of MODIS fine mode fraction over ocean using OMI and daily GOCART.pdf,'aqua/modis'(13); 'terra/modis'(12); 'aura/omi'(1), ,,
IWZSI24S,2018_Montgomery_Assessing the relationship between satellite-derived NO2 and economic growth.pdf,'aura/omi'(1), ,,
IXHPVABA,2012_Ingmann_Requirements for the GMES Atmosphere Service and ESA’s implementation concept.pdf,'aura/omi'(6); 'nimbus-4/buv'(2); 'sentinel-5p/tropomi'(2); 'nimbus-7/sbuv'(1); 'nimbus-7/toms'(1); 'erbs/sage ii'(1); 'noaa-19/sbuv/2'(1); 'noaa-9/sbuv/2'(1); 'aqua/modis'(1); 'terra/modis'(1); 'oco-2/oco-2'(1), ,,
J25GI4Z5,2015_Bazhenov_Quasi-biennial oscillation of the total ozone and ozone concentrations at.pdf,, ,,
J2RAX6J6,2020_Liu_An Environmental Data Collection for COVID-19 Pandemic Research.pdf,'aura/omi'(3); 'suomi-npp/viirs'(1), 'merra'(6); 'merra-2'(5); 'imerg'(5),,
J38549GN,2020_Cersosimo_TROPOMI NO2 Tropospheric Column Data.pdf,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,
J57YZHHP,2016_Brogniez_Validation of satellite-based noontime UVI with NDACC ground-based instruments.pdf,'aura/omi'(2), ,,
J6LL4FLP,2020_Chong_High-resolution mapping of SO2 using airborne observations from the GeoTASO.pdf,'aura/omi'(3); 'suomi-npp/omps'(1), 'geos-chem'(2); 'geos-5'(2),,OMSO2e
J739EHJM,2019_Shen_An evaluation of the ability of the Ozone Monitoring Instrument (OMI) to.pdf,, ,,
J7Z7X5TE,2015_Belmonte Rivas_OMI tropospheric NOsub2-sub profiles from cloud slicing.pdf,, ,,
J9IWZ54D,2016_Turner_Simulation of submillimetre atmospheric spectra for characterising potential.pdf,'aura/mls'(1), ,,
JFKYCHDS,2011_Witte_The unique OMI HCHO-NO2 feature during the 2008 Beijing Olympics.pdf,'aqua/modis'(2); 'terra/modis'(2), ,,
JI9WBJZQ,2016_Oman_The effect of representing bromine from VSLS on the simulation and evolution of.pdf,'aura/mls'(1); 'aura/omi'(1), ,,
JIFLM6MF,2020_Marais_New Observations of Upper Tropospheric NOsub2-sub from TROPOMI.pdf,'sentinel-5p/tropomi'(4); 'aura/omi'(2); 'suomi-npp/viirs'(1); 'scisat-1/ace/ace-fts'(1), 'geos-chem'(22),,
JIH3ZW4L,2018_Xie_Spatial Distribution and Temporal Trend of Tropospheric NO2 over the Wanjiang.pdf,'aura/omi'(1), 'gdas'(2); 'geos-chem'(1),,
JIK6LGPK,2014_Baek_Validation of OMI HCHO data and its analysis over Asia.pdf,'aura/omi'(1), 'geos-chem'(27),,
JKXN9YER,2012_Krzyścin_Space-based estimation of the solar UV-B doses for psoriasis heliotherapy in.pdf,'aura/omi'(2), ,,
JMGZZRTK,2015_Reed_Effects of local meteorology and aerosols on ozone and nitrogen dioxide.pdf,'aqua/modis'(13); 'aura/omi'(5); 'dmsp/ssm/i'(1), 'merra'(12); 'geos-5'(2),,OMI_MINDS_NO2
JNWRCFKY,2017_Fujiwara_Introduction to the SPARC Reanalysis Intercomparison Project (S-RIP) and.pdf,'aura/mls'(8); 'aura/omi'(3); 'terra/modis'(2); 'goes/avhrr'(2); 'uars/haloe'(2); 'uars/mls'(2); 'aqua/modis'(1); 'noaa-7/tovs'(1); 'noaa-9/tovs'(1); 'aqua/amsr-e'(1); 'aqua/airs'(1); 'trmm/tmi'(1), 'merra'(62); 'merra-2'(51); 'geos-5'(1); 'environmental modeling'(1),,OMVFPITMET;OMTO3e;ML2T;GozMmlpO3
JSA2R4SM,2012_Cherian_Examination of aerosol distributions and radiative effects over the Bay of.pdf,'aqua/modis'(5); 'terra/modis'(5); 'aura/omi'(3); 'aqua/modis----level 3'(2); 'terra/modis----level 3'(2); 'aura/omi----level 3'(1), ,,
JUJIENSB,2014_Ebojie_Tropospheric column amount of ozone retrieved from SCIAMACHY.pdf,'aura/mls'(1); 'aura/omi'(1), ,,
JXZLXIAU,2012_Koo_Characteristics of tropospheric ozone depletion events in the Arctic spring.pdf,'aura/omi'(1), ,,
JZM7G2T9,2017_Tang_Investigating dominant characteristics of fires across the Amazon during.pdf,'aqua/modis'(2); 'aura/omi'(2); 'terra/modis'(2); 'aqua/modis----level 2'(2); 'terra/modis----level 2'(2); 'oco-2/oco-2'(1), ,,OMI_MINDS_NO2
K29QH454,2008_Yumimoto_Adjoint inversion modeling of Asian dust emission using lidar observations.pdf,'terra/modis'(3); 'aqua/modis'(2), ,,
K2IUAF6A,2006_Douglass_Sensitivity of Arctic ozone loss to polar stratospheric cloud volume and.pdf,'aura/mls'(3), ,,ML2N2O
K38JTK7D,2016_Ma_Evaluation of the consistency of OMI-TOMS total ozone with collocated.pdf,'aura/omi'(2), ,,
K39YUJCV,2015_Ziemke_Tropospheric ozone variability in the tropics from ENSO to MJO and shorter.pdf,'aura/omi'(3); 'aura/mls'(2), 'merra'(6); 'geos-5'(1),,
K3EIQQIM,2014_Ahn_Assessment of OMI near-UV aerosol optical depth over land.pdf,'aqua/modis'(3); 'terra/modis'(3); 'aura/omi'(2), 'geos-chem'(1),,
K435SBDS,2015_Shaiganfar_New concepts for the comparison of tropospheric NOsub2-sub column densities.pdf,'aura/omi'(1), ,,
K5DM27NS,2017_Theys_Sulfur dioxide retrievals from TROPOMI onboard Sentinel-5 Precursor.pdf,'sentinel-5p/tropomi'(2), ,,
K88P3LF8,2014_Castellanos_Satellite observations indicate substantial spatiotemporal variability in.pdf,'aqua/modis'(2); 'terra/modis'(2); 'aura/omi'(1), ,,
KGBJBNR7,2014_Sharma_Satellite Estimation and Ground Based Measurements of Solar UV Index in.pdf,'aura/omi'(4), ,,OMTO3e
KGLSSERI,2012_Wong_Validation of MODIS MISR OMI and CALIPSO aerosol optical thickness using.pdf,, ,,
KIXU4R74,2015_Herman_Comparison of ozone retrievals from the Pandora spectrometer system and Dobson.pdf,'aura/omi'(3); 'suomi-npp/omps'(1), ,,
KRRSGQB8,2018_Kramarova_Validation of ozone profile retrievals derived from the OMPS LP version 2.pdf,'aura/mls'(18); 'scisat-1/ace/ace-fts'(1), 'merra-2'(7); 'merra'(7),,ML2T;GozMmlpO3
KTGSPKIT,2009_Wu_Vertical distributions and relationships of cloud occurrence frequency as.pdf,'aqua/modis'(1), 'geos-5'(4),,
KURXFJMF,2016_Cui_Rapid growth in nitrogen dioxide pollution over Western China 2005–2013.pdf,'aura/omi'(1), 'geos-chem'(7),,
KVIPCLYU,2018_Bresciani_Report of a large depletion in the ozone layer over southern Brazil and Uruguay.pdf,'aura/mls'(16); 'aura/omi'(2), ,,ML2T;GozMmlpO3
KVPQHV72,2017_Miyazaki_Decadal changes in global surface NOx emissions from multi-constituent.pdf,, ,,
KYKPW5TR,2012_Lin_Satellite constraint for emissions of nitrogen oxides from anthropogenic.pdf,, 'geos-chem'(12); 'geos-5'(6),,
KYNPZR99,2014_Kanaya_Long-term MAX-DOAS network observations of NOsub2-sub in Russia and Asia.pdf,'aura/omi'(1), ,,
KYNREAM5,2009_Zyrichidou_Satellite observations and model simulations of tropospheric NOsub2-sub.pdf,'aura/omi'(2), 'geos-chem'(1),,OMI_MINDS_NO2
KZFCBECC,2017_Wu_Spatial Distribution of Ozone Formation in China Derived from Emissions of.pdf,'aura/omi'(1), ,,
KZIPPHZK,2017_Gu_Ground-Level NO2 Concentrations over China Inferred from the Satellite OMI and.pdf,'aura/omi'(2), 'geos-chem'(1),,OMI_MINDS_NO2
L37YQB77,2014_Vasilkov_First results from a rotational Raman scattering cloud algorithm applied to the.pdf,, ,,
L39BC9HV,2010_Hegarty_Winter- and summertime continental influences on tropospheric Osub3-sub and.pdf,, 'gdas'(9),,
L6K745ZR,2013_Di Noia_Global tropospheric ozone column retrievals from OMI data by means of neural.pdf,, ,,
L8BXH2N5,2017_Khaykin_Variability and evolution of the midlatitude stratospheric -hack-break aerosol.pdf,'aura/mls'(3); 'erbs/sage ii'(1), ,,ML2H2O
L9DREIVB,2020_Constantin_Evolution of SO2 and NOx Emissions from Several Large Combustion Plants in.pdf,'aura/omi'(1), ,,
L9P9B25X,2016_Wang_Validation and update of OMI Total Column Water Vapor product.pdf,'aura/omi'(2), 'geos-chem'(1); 'merra-2'(1); 'merra'(1),,
LCRKHT4D,2019_Bucsela_Midlatitude Lightning NO x Production Efficiency Inferred From OMI and WWLLN.pdf,'aura/omi'(2); 'aura/mls'(1), 'merra'(2),,
LD229SKH,2019_Goldberg_Exploiting OMI NO2 satellite observations to infer fossil-fuel CO2 emissions.pdf,'oco-2/oco-2'(4); 'aura/omi'(1); 'iss/oco-3'(1), 'geos-chem'(1),,
LEB3WNHG,2018_Palacios-Peña_An assessment of aerosol optical properties from remote-sensing observations.pdf,'terra/modis'(5); 'aqua/modis'(4), ,,
LG8HGG3I,2020_Chuai_Footprint of SO2 in China’s international trade and the interregional hotspot.pdf,, ,,
LMXVXWYE,2009_Pittman_Evaluation of AIRS IASI and OMI ozone profile retrievals in the extratropical.pdf,'aqua/airs'(2); 'aura/omi'(2); 'aura/mls'(2); 'aqua/amsu-a'(1); 'aqua/amsu-a----level 2'(1), ,,AIRX3STD
LMZV4X8X,2020_Lee_Refractive Index for Asian Dust in the Ultraviolet-Visible Region Determined.pdf,'aqua/modis'(2), ,,
LQ8ZVNJY,2014_Gu_Anthropogenic emissions of NOx over China.pdf,'aura/omi'(2); 'aura/mls'(1), 'geos-chem'(2),,
LR2BSSDG,2010_Ialongo_Aerosol Single Scattering Albedo retrieval in the UV range.pdf,'aura/omi'(2), ,,
LR7AWH69,2020_Ratnam_Effect of Lockdown due to COVID-19 on the Aerosol and Trace Gases Spatial.pdf,'aura/omi'(2); 'terra/modis----level 3'(1), ,,
LRALHB7K,2017_Nishimoto_Influence of the Stratospheric Quasi-Biennial Oscillation on the Madden–Julian.pdf,, ,,
LVX56W9P,2014_Chan Miller_Glyoxal retrieval from the Ozone Monitoring Instrument.pdf,'aura/omi'(2), 'geos-chem'(7); 'geos-5'(1),,
LW5WVW6L,2013_Hilboll_Long-term changes of tropospheric NOsub2-sub over megacities derived from.pdf,'aura/omi'(2); 'sentinel-5p/tropomi'(1), ,,
LWRUGEQP,2011_Marey_Aerosol climatology over Nile Delta based on MODIS MISR and OMI satellite data.pdf,'aqua/modis'(9); 'terra/modis'(9); 'aura/omi'(1), ,,
LYQD5B98,2020_Forster_Current and future global climate impacts resulting from COVID-19.pdf,, 'geos-chem'(1),,
M247PNZ7,2014_Brenot_Support to Aviation Control Service (SACS).pdf,'aura/omi'(3); 'aqua/airs'(3); 'suomi-npp/omps'(1); 'suomi-npp/cris'(1); 'suomi-npp/viirs'(1), ,,AIRX2RET;OMSO2e
M3LKIIBZ,2010_Cachorro_Comparison of UV irradiances from Aura-Ozone Monitoring Instrument (OMI) with.pdf,'aura/omi'(1), ,,
M3WLPWAT,2009_Ziemke_Ozone mixing ratios inside tropical deep convective clouds from OMI satellite.pdf,'aura/mls'(5); 'aura/omi'(4); 'aqua/modis'(1), ,,
M6U49HPG,2016_de Graaf_How big is an OMI pixel.pdf,'aura/omi'(2); 'aqua/modis'(2); 'terra/modis'(1); 'suomi-npp/viirs'(1), ,,
M7HA6LVA,2019_Coddington_Solar Irradiance Variability.pdf,'sorce/tim'(40); 'sorce/sim'(27); 'sorce/solstice'(17); 'aura/omi'(1); 'sorce/tim----level 3'(1); 'sorce/sim----level 3'(1); 'sorce/solstice----level 3'(1), ,,
M83C3YLH,2020_Dutheil_COVID-19 as a factor influencing air pollution.pdf,'aura/omi'(1), ,,
M8UWK36H,2019_Zhang_Surface erythemal UV irradiance in the continental United States derived from.pdf,'aura/omi'(1), ,,
M93JDTK3,2015_Carn_Gas Plume and Thermal Monitoring.pdf,'oco-2/oco-2'(8); 'goes/avhrr'(4); 'aura/mls'(2); 'suomi-npp/omps'(1); 'aura/omi'(1); 'meteosat/seviri'(1), ,,OCO2_L2_Lite_FP
MBM79VTZ,2018_Torres_Impact of the ozone monitoring instrument row anomaly on the long-term record.pdf,, ,,
MBTGZ2P3,2009_Irie_Characterization of OMI Tropospheric NO2 Measurements in East Asia Based on a.pdf,'aura/omi'(1), ,,
MCUTJMCG,2018_She_Towards a comprehensive view of dust events from multiple satellite and ground.pdf,'aura/omi'(2); 'himawari-8/ahi'(1), 'gdas'(1),,
MFAP9ZQP,2008_Weihs_Measurements of UV irradiance within the area of one satellite pixel.pdf,'aura/omi'(2), ,,
MGHH68ME,2010_Morris_Observations of ozone production in a dissipating tropical convective cell.pdf,'aura/omi'(2), 'gdas'(1),,
MJF23NUR,2016_Siskind_Persistence of upper stratospheric wintertime tracer variability into the.pdf,'aura/mls'(1); 'uars/mls'(1); 'scisat-1/ace/ace-fts'(1), 'merra'(2),,
MJRBN9X5,2019_de Hoogh_Predicting Fine-Scale Daily NO2 for 2005–2016 Incorporating OMI Satellite Data.pdf,'aura/omi'(5); 'sentinel-5p/tropomi'(1), ,,OMI_MINDS_NO2
MJYUHUE3,2018_Jutz_Copernicus Program.pdf,'aura/omi'(2); 'sentinel-5p/tropomi'(1), 'observation based'(1),,
MLB97I7Q,2017_Wang_OMI-measured SO2 in a large-scale national energy industrial base and its.pdf,'aura/omi'(1), ,,
MLCD9EBT,2017_Chan Miller_Glyoxal yield from isoprene oxidation and relation to formaldehyde.pdf,'aura/omi'(2), 'geos-chem'(30),,
MNE2TKRJ,2014_Schnell_Skill in forecasting extreme ozone pollution episodes with a global atmospheric.pdf,, ,,
MRKZI3Z2,2017_Li_Anthropogenic emission inventories in China.pdf,'aqua/airs'(1), ,,
MRWUFFWN,2015_Tariq_Spatio–temporal distribution of absorbing aerosols over Pakistan retrieved from.pdf,'aura/omi'(4); 'trmm/virs'(1); 'trmm/tmi'(1); 'trmm/pr'(1); 'nimbus-7/toms'(1), ,,
MSKVENRR,2008_Eckhardt_Estimation of the vertical profile of sulfur dioxide injection into the.pdf,'aqua/airs'(2); 'meteosat/seviri'(1); 'aura/omi'(1), 'geos-chem'(2),,
MU3P6E9A,2020_Ssenyonga_Validation of OMI-DOAS total ozone column amounts against ground-based.pdf,'aura/omi'(4), ,,OMTO3e
MV45UT9R,2018_Koukouli_Updated -chemSO_2 emission estimates over China using OMI-Aura observations.pdf,'aura/omi'(7), 'geos-chem'(1),,OMSO2e
MYXS8MM3,2010_Vasilkov_What do satellite backscatter ultraviolet and visible spectrometers see over.pdf,'cloudsat/cloudsat-cpr'(1); 'aqua/modis'(1), ,,
MZ854CYR,2020_Flower_Interpreting the volcanological processes of Kamchatka based on multi-sensor.pdf,'aura/omi'(4); 'terra/modis'(4); 'aqua/modis'(3); 'suomi-npp/omps'(1), ,,
MZZU6WFH,2014_Kumar_Effects of dust aerosols on tropospheric chemistry during a typical pre-monsoon.pdf,'aura/omi'(1), ,,
N4E6Y8IB,2019_Kong_High-resolution (0.pdf,'aura/omi'(1); 'aqua/modis'(1), 'geos-chem'(18),,
N4EBTJ9G,2013_Rivera_Nitrogen dioxide DOAS measurements from ground and space.pdf,'aura/omi'(5); 'aura/omi----level 2'(1), ,,OMI_MINDS_NO2
