paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
A7PJF9JP,,'aqua/airs'(1); 'aura/omi'(1), ,,AIRX3STD;OMMYDCLD
AAKIT3BW,,'aura/omi'(4), 'geos-chem'(13),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
AAKJIMQG,,, 'merra'(2); 'geos-5'(1),,
ABD8I9MI,,'aura/omi'(1); 'ep-toms/toms'(1), ,,OMTO3e;TOMSEPL3
ACGQAB3V,,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1); 'aqua/amsr-e'(1), 'geos-5'(2),,MOD11CM1D;OMNO2d;OMTO3e;OMMYDCLD;MAM06S0;LPRM_AMSRE_SOILM2;MAM05S0;OMI_MINDS_NO2d
ADDDMQB2,,'aura/omi'(1), 'geos-chem'(1),,OMSO2e;OMNO2d;OMI_MINDS_NO2d
AFK6UJLA,,'aura/omi'(4), ,,OMSO2e;OMMYDCLD
AHVHYL7F,,'aura/omi'(8); 'aura/mls'(5); 'oco-2/oco-2'(4); 'sorce/sim'(2); 'aqua/airs'(1); 'sentinel-5p/tropomi'(1); 'sorce/solstice'(1); 'uars/mls'(1); 'uars/haloe'(1), 'geos-chem'(1),,UARML3AT;UARHA2FN;OMSO2e;ML3DBOH;S5P_L2__HCHO___HiR;S5P_L2__NO2____HiR;OMI_MINDS_NO2d;ML2N2O;S5P_L2__SO2____HiR;ML2O3;OMMYDCLD;S5P_L2__CLOUD__HiR;ML2T;OCO2_L2_Lite_FP;OMHCHO;OMNO2d;OMTO3e;S5P_L2__O3_TCL;ML2DGG;AIRX2RET;AIRX3STD;S5P_L2__CO____;GozMmlpO3;ML2CO;AIRS2STC
AJA6FY3X,,'aqua/modis'(5); 'aura/omi'(3); 'himawari-8/ahi'(3); 'meteosat/seviri'(2); 'terra/modis'(2); 'oco-2/oco-2'(1); 'suomi-npp/viirs'(1); 'aqua/airs'(1); 'orbview-2/seawifs'(1), ,,
AJFJFJBA,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMMYDCLD;OMI_MINDS_NO2d
AK3PE5IS,,'aura/omi'(2), 'geos-chem'(2),,OMNO2d;OMI_MINDS_NO2d
ALCL3X6Z,,'aura/omi'(1), ,,OMSO2e
ANRIGC82,,'aura/omi'(7); 'nimbus-7/toms'(1), ,,OMTO3e;TOMSN7L3
ASCPM6VR,,, 'geos-chem'(16); 'geos-5'(1),,
ASCUJVT8,,'aura/omi----level-2'(1), ,,OMSO2
ASFFTFIY,,'aura/omi'(1), 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
ASZLV7PM,,'aura/mls'(2); 'aura/omi'(2), ,,OMTO3e;ML2O3
AV4TMFYZ,,, ,,
AVEUC4EM,,'aura/omi'(2), ,,OMTO3e
AWKPNE6Q,,'aura/omi'(2), ,,OMTO3e;OMMYDCLD
AX3UWXK5,,, ,,
B2DX2SBV,,'aura/omi'(3); 'aura/mls'(1); 'terra/modis'(1); 'aqua/modis'(1), ,,ML2N2O;OMNO2d;OMTO3e;ML2O3;OMI_MINDS_NO2d
B39BJ3MK,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
B4KN5M5M,,'aura/omi'(2); 'sentinel-5p/tropomi'(1), ,,OMTO3e;S5P_L2__O3_TCL
B5Z2SCAB,,, ,,
B67PRH4D,,, ,,
B6XUPQ3M,,'terra/modis'(8); 'aqua/modis'(5); 'aura/omi'(1), 'geos-5'(1),,MOD11CM1D;OMNO2d;OMMYDCLD;MAM06S0;OMI_MINDS_NO2d
B8JNTF59,,'aura/omi'(2); 'himawari-8/ahi'(1), ,,OMTO3e
B8WH9CK3,,'nimbus-7/toms'(2); 'nimbus-7/sbuv'(1); 'aura/omi'(1); 'meteor-3/toms'(1), ,,OMTO3e;TOMSN7L3;TOMSM3L3;SBUVN07L2
B949DRDU,,'meteosat/seviri'(2); 'aqua/modis'(2); 'aura/omi'(2); 'terra/modis----level 1b'(1); 'aqua/modis----level 1b'(1); 'terra/modis'(1); 'aura/omi----level-3'(1); 'terra/modis----level-1b'(1); 'aqua/modis----level-1b'(1), ,,MAM06S0;MOD11CM1D;OMMYDCLD
BAYQSWCU,,'aura/mls'(3); 'aura/omi'(3), ,,ML2N2O;ML3DBOH;ML2HNO3;OMNO2d;OMTO3e;ML2O3;OMMYDCLD;ML2T;ML2CO;OMI_MINDS_NO2d
BBTGY3PL,,, 'geos-chem'(46); 'geos-5'(27),,
BCU3BVTL,,, 'geos-chem'(58); 'geos-5'(3),,
BDMRZ4UV,,'aura/omi'(3); 'nimbus-7/toms'(1), ,,OMTO3e;TOMSN7L3
BDW25TI3,,'aura/mls'(6), 'merra'(8),,ML2T;ML2H2O
BEY89Y7T,,'terra/modis'(3); 'aqua/modis'(3); 'aura/omi'(1), 'geos-5'(20); 'merra'(7),,MAM06S0;OMSO2e;MOD11CM1D;OMMYDCLD
BFT8X7C2,,'aura/mls'(1); 'dmsp/ssm/i'(1); 'aqua/modis'(1); 'meteosat/seviri'(1); 'aura/omi'(1); 'aqua/airs'(1), 'merra'(1),,
BIWQZUL6,,, ,,
BKRNAXGC,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
BLITPFHE,,, ,,
BLPFZBUD,,'suomi-npp/omps'(2); 'aura/omi'(2), 'geos-chem'(8),,OMTO3e;OMPS_NPP_NMTO3_L3_DAILY
BM3SIVW8,,'aura/omi'(2), 'geos-chem'(52); 'geos-5'(13); 'merra'(1); 'merra-2'(1),,OMBRO;OMTO3e;OMI_MINDS_NO2d
BMYX6WYH,,'aqua/modis'(7); 'terra/modis'(6); 'aura/omi'(1); 'suomi-npp/omps'(1), ,,OMPS_NPP_NMSO2_PCA_L2;MSAQSO2L4;OMSO2e
BNN4394H,,'aura/omi'(1); 'aqua/modis'(1); 'sentinel-5p/tropomi'(1), 'merra'(1),,S5P_L2__SO2____HiR;OMSO2e
BS5FH4KH,,'aura/omi'(2); 'uars/windii'(1), ,,
BSR36M58,,, ,,
BVSWAWAH,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMMYDCLD;OMI_MINDS_NO2d
BWB4DWA9,,'aura/omi'(2), ,,OMTO3e
BYVLCZ8G,,'aura/omi'(3), ,,OMTO3e
BZ4J64QZ,,'aqua/modis'(3); 'terra/modis'(2), 'geos-chem'(1); 'merra'(1),,
BZAQDFNI,,'aura/omi'(3), ,,
C3CWVMXP,,'aura/omi'(7); 'aqua/airs'(3), ,,OMNO2d;OMTO3e;AIRX3STD;OMMYDCLD;OMI_MINDS_NO2d
C5V36BRQ,,'aura/omi'(3); 'aura/omi----level 2'(1), ,,OMO3PR;OMTO3e
C62HYL3I,,'aura/omi'(1), 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
C6MAZ7WK,,'aura/omi'(3), ,,OMSO2e;OMNO2d;OMI_MINDS_NO2d
C6W5KUNY,,'aura/mls'(1), ,,ML2O3
C8PVPFMT,,'terra/modis'(4); 'aura/omi'(1); 'aqua/modis'(1), ,,OMSO2e;OMNO2d;OMTO3e;OMI_MINDS_NO2d
CC7RH3PY,,'sentinel-5p/tropomi'(2); 'sentinel-5p/tropomi----level 2'(1), ,,S5P_L2__O3_TCL;S5P_L2__HCHO___HiR;S5P_L2__NO2____HiR
CGC7V23J,,'aura/omi'(2); 'terra/modis'(1); 'aqua/modis'(1), 'geos-chem'(25); 'merra'(1),,OMNO2d;OMI_MINDS_NO2d
CGUX83QP,,, ,,
CHY594PM,,, 'geos-chem'(19); 'geos-5'(1),,
CITSD8GG,,'uars/haloe'(1); 'aura/omi'(1), ,,OMNO2d;UARHA2FN;OMI_MINDS_NO2d
CJDWMMHU,,'terra/modis'(2); 'aura/omi'(1); 'aura/omi----level 2'(1), 'merra'(2),,
CKHGV9KV,,'terra/modis'(5); 'aqua/modis'(3); 'aqua/modis----level 3'(1); 'aura/omi'(1), ,,
CKNS3ML9,,'aura/omi'(2), ,,
CMGF55XK,,'terra/modis'(2); 'aqua/modis'(2); 'aqua/modis----level 2'(1); 'aqua/modis----level 3'(1); 'terra/modis----level 3'(1), ,,
CPLWY75I,,'aura/mls'(5), ,,ML2GPH
CQCIQNJX,,'aura/mls'(48), ,,ML2T;ML2CO;ML2H2O
CR97TZGQ,,'aura/omi'(4); 'aura/mls'(1), ,,OMTO3e;ML2O3
CSF4RUZK,,'aura/omi'(1), 'geos-chem'(25),,OMTO3e;OMMYDCLD
CXAAU3MV,,'aura/omi'(1), 'geos-chem'(1),,OMTO3e
CYNBDUAL,,, ,,
CZG9CKET,,'aqua/airs'(2); 'aura/omi'(1), 'geos-chem'(30),,OMNO2d;AIRX3STD;OMTO3e;OMI_MINDS_NO2d
D2HEU2HQ,,'aura/omi'(1), ,,OMSO2e
D2V2T3WD,,'aura/mls'(12), ,,ML2DGG;ML2T
D3FC33PQ,,, ,,
D3SCRTHI,,'sentinel-5p/tropomi'(4); 'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), ,,OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
D4ULVFZK,,'terra/modis'(10); 'aura/omi'(5); 'aqua/modis'(4); 'nimbus-7/toms'(1); 'suomi-npp/viirs'(1); 'terra/modis----level-2'(1); 'oco-2/oco-2'(1), ,,MOD11CM1D;TOMSN7L3;OMTO3e;SNDRSNCrISL1BIMG;OMMYDCLD;MAM06S0
D86MDG4J,,'aura/omi'(1), 'geos-chem'(8); 'geos-5'(1),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
D9LQIEG5,,'aura/omi'(1), ,,
DB2L2JBN,,'nimbus-7/toms'(1); 'gosat/tanso-fts'(1), 'merra'(1); 'geos-chem'(1),,TOMSN7L3
DF84DN7Y,,, 'geos-chem'(16); 'merra'(4); 'merra-2'(4),,
DGIFTTJ4,,'aura/mls'(2); 'aura/omi'(1), ,,OMTO3e;ML2O3;ML2H2O
DGJN9BNI,,, ,,
DHHK8FY2,,'meteor-3/toms'(1); 'nimbus-7/toms'(1), ,,TOMSM3L3;TOMSN7L3
DJ5VRZSY,,'aura/omi'(3); 'terra/modis'(1); 'aqua/modis'(1), ,,OMTO3e
DLBGISKS,,, ,,
DLIAERXD,,'aura/omi'(1), ,,
DQCRJ27I,,'aura/omi'(1), ,,
DZBUPKWP,,, ,,
E3I9WCS3,,'aura/omi'(2), ,,OMTO3e
E3IBUGV6,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
E4QDRH9I,,'aqua/modis'(3); 'aura/omi'(2); 'oco-2/oco-2'(1); 'aura/omi----level 1b'(1), ,,
E6ZN7YYC,,'aura/omi'(1), ,,OMTO3e;OMMYDCLD
E89UA45Y,,'aura/mls'(17); 'nimbus-5/scr'(1); 'aura/mls----level 2'(1), ,,ML2T
E8YLXMU8,,'aura/omi'(4); 'aura/omi----level 1b'(1), ,,
EBIREFY4,,'suomi-npp/omps'(3); 'aura/omi'(3), ,,OMHCHO;OMSO2e;OMPS_NPP_NMTO3_L3_DAILY;OMTO3e;OMPS_NPP_NMSO2_PCA_L2
EF2BVK3K,,'aura/omi'(1), 'geos-chem'(3),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
EG4ADQK8,,, ,,
EG6PM8E4,,'uars/mls'(2); 'uars/haloe'(1); 'uars/claes'(1), ,,GozMmlpO3;UARCL3AT
EGPR2EPM,,'aura/omi'(2); 'suomi-npp/omps'(1), ,,OMSO2e;OMTO3e;OMPS_NPP_NMSO2_PCA_L2;OMPS_NPP_NMTO3_L3_DAILY
EGRJYJ2S,,'aqua/modis'(3); 'aqua/airs'(2); 'oco-2/oco-2----level-2'(2); 'terra/modis'(1), 'geos-5'(2),,MAM06S0;AIRX3STD;MAM05S0;MOD11CM1D
EKM26BQZ,,'scisat-1/ace/ace-fts'(1), ,,
EL7Q8K95,,'aura/omi'(1), ,,OMSO2e
ET5NRNMS,,, ,,
EVVMHA3Q,,'aura/omi'(1), ,,OMSO2e
EWWP9ZFE,,, ,,
EYCZEVRG,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
EZ4PNFX8,,'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), ,,
EZ82X2CA,,, ,,
EZEIBQ7T,,'aura/omi'(2), 'merra'(1); 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
F4FQVYTW,,'oco-2/oco-2'(4), ,,OCO2_L2_Lite_FP
F6A2TAYF,,'aura/omi'(3), 'geos-chem'(1),,OMNO2d;OMTO3e;OMI_MINDS_NO2d
F6FLG43V,,, ,,
F7GLC2X5,,'aqua/modis'(4); 'aura/omi'(4); 'aqua/modis----level-3'(1); 'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'ep-toms/toms'(1), ,,
F9FJ8U4I,,, ,,
FBDZDMAI,,'aura/mls'(46); 'aura/hirdls'(20); 'aqua/airs'(2); 'uars/mls'(1); 'aura/mls----level 2'(1), ,,AIRX3STD;HIRDLS2;ML2T;UARML3AT
FEHHTEZF,,'aura/omi'(2), ,,OMTO3e
FHCRH7GK,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
FPPB5RW9,,, ,,
FQLSA962,,'aura/omi'(2); 'aqua/modis'(1), ,,OMNO2d;OMI_MINDS_NO2d
FR5JLRSA,,'noaa-9/sbuv/2'(1); 'nimbus-7/sbuv'(1); 'aura/omi'(1); 'noaa-16/sbuv/2'(1); 'noaa-11/sbuv/2'(1); 'nimbus-7/toms'(1), ,,TOMSN7L3;MSO3L3zm5;OMTO3e;OMMYDCLD;SBUVN07L2
FRFHRDAD,,'aura/omi'(1), 'geos-chem'(46),,OMMYDCLD;OMTO3e;MSAQSO2L4;OMSO2e
FRGCHHPU,,'aura/omi'(2), ,,OMTO3e
FU9H55EA,,, ,,
FVU7M6Q2,,'aura/omi'(2), ,,OMTO3e
FWIHBMA4,,'aura/omi'(1), 'geos-chem'(3),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
FWY2XTFZ,,, ,,
FXXNMKI9,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
FZ2GKSQ7,,'ep-toms/toms'(1), ,,
FZCETCDN,,, ,,
G35MUCF3,,, ,,
G3G2ZRK6,,'aura/omi'(3); 'sentinel-5p/tropomi'(1); 'suomi-npp/omps'(1), 'geos-5'(13); 'merra'(2); 'merra-2'(2),,OMPS_NPP_NMSO2_PCA_L2;S5P_L2__SO2____HiR;OMSO2e
G4MZHMZ7,,, ,,
G6UH95X8,,'aura/omi'(2), 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
G972GU4K,,'aura/mls'(11); 'uars/mls'(6); 'uars/haloe'(3); 'aura/omi'(1); 'noaa-11/sbuv/2'(1); 'noaa-9/sbuv/2'(1), 'merra'(7),,UARML3AT;UARHA2FN;MSO3L3zm5;OMTO3e;ML2O3;OMMYDCLD;GozMmlpO3;ML2T
GASQY8PC,,, ,,
GC432ZBD,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
GC4X3SSX,,'aura/omi'(1); 'ep-toms/toms'(1), ,,
GCNI94LA,,'aqua/modis'(9); 'aura/omi'(1), ,,
GDYZ6LVQ,,, ,,
GE5GY2IJ,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
GJFL7E3L,,'aura/mls'(3); 'aqua/airs'(2); 'aura/omi'(1), ,,OMTO3e;ML2O3;AIRX3STD;OMMYDCLD;ML2T;ML2CO
GJPKLMDA,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
GNQCBNS4,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
GNZBZITS,,'aura/omi'(2); 'aqua/modis'(2); 'terra/modis'(1), ,,OMTO3e
GRRIBHIY,,'terra/modis'(1); 'aqua/modis'(1), 'geos-chem'(3); 'gdas'(1),,
GT94I33T,,'aura/omi'(6); 'aqua/modis'(3); 'terra/modis'(3); 'aura/hirdls'(3); 'aura/mls'(2); 'aqua/airs'(2), 'geos-chem'(4),,OMI_MINDS_NO2d;ML2N2O;MOD11CM1D;MAM06S0;ML2HNO3;OMNO2d;OMTO3e;ML2O3;AIRX3STD;HIRDLS2;OMMYDCLD;MAM05S0;ML2T;ML2CO;ML2H2O
GTMEK8N5,,'sorce/sim'(53); 'sorce/solstice'(36); 'uars/solstice'(16); 'uars/susim'(14); 'sorce/tim'(12); 'sorce/solstice----level 3'(1); 'sorce/sim----level 3'(1), ,,
GTUTALD4,,'aura/mls'(11), 'geos-chem'(1),,ML2O3;ML2CO;ML2H2O
GU6BDT37,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
GV2W8AZ9,,'aura/omi'(1); 'aqua/airs'(1), 'geos-chem'(36); 'geos-5'(17),,OMTO3e;AIRX3STD;OMI_MINDS_NO2d
GWIU8TCA,,'aura/mls'(2), ,,
GX323ZZ9,,'aqua/modis'(3), ,,
GZSKB84U,,, 'merra'(3); 'geos-5'(1); 'merra-2'(1); 'tmpa'(1),,
H2QA37W8,,'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'aura/omi'(1), ,,
H36BRC9E,,'trmm/pr'(19); 'trmm/tmi'(1), 'merged ir'(1),,LPRM_TMI_DY_SOILM3
H68R3DRV,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
H9LAKNVG,,'nimbus-7/toms'(1); 'aura/omi'(1); 'terra/modis'(1), 'geos-chem'(12); 'geos-5'(1),,
H9RUEIVM,,'aura/omi'(2), ,,OMSO2e
HDISSYIZ,,'aura/omi'(6), ,,OMNO2d;OMI_MINDS_NO2d
HELXYM26,,, ,,
HF24GGXF,,'uars/haloe'(3); 'aura/mls'(1); 'uars/mls'(1); 'uars/claes'(1), ,,UARML3AT;UARHA2FN;UARCL3AT;GozMmlpH2O;ML2T;ML2CO;ML2H2O
HHC3DPL9,,'aura/omi'(2), 'geos-chem'(47); 'geos-5'(1),,OMNO2d;OMTO3e;OMMYDCLD;OMI_MINDS_NO2d
HR5TWE2F,,'aura/omi'(3); 'sentinel-5p/tropomi'(1), ,,S5P_L2__SO2____HiR;OMSO2e;OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
HRMVXFCT,,'aura/omi'(4); 'sentinel-5p/tropomi'(1), ,,OMHCHO;S5P_L2__SO2____HiR;OMSO2e;OMTO3e;S5P_L2__O3_TCL;S5P_L2__HCHO___HiR
HUAHRUNA,,'aqua/modis'(5); 'terra/modis'(5); 'himawari-8/ahi'(1); 'aura/omi'(1); 'goes/avhrr'(1); 'aqua/modis----level 2'(1), 'geos-chem'(2),,MAM06S0;MOD11CM1D;OMMYDCLD
HUYSLADZ,,'aura/omi'(2), ,,OMNO2d;OMI_MINDS_NO2d
HXFRDDCF,,'aura/omi'(1), ,,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
HYW3KSVP,,'aura/omi'(1), 'geos-chem'(1),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
I4RMLCTB,,, ,,
I6RH9KXU,,'aqua/modis'(1); 'aura/omi'(1), ,,
I7YYQFFY,,'aura/omi'(1); 'terra/modis'(1), 'geos-5'(1),,OMNO2d;OMI_MINDS_NO2d
I83FZMB5,,'aura/omi'(1), ,,OMMYDCLD
I9XQC9CK,,'aura/omi'(1), ,,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
IBDIYCM7,,'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'aura/omi'(1), ,,
ICUVHMZC,,, 'merra'(10),,
IDGC5N7Z,,'aura/omi'(14), ,,OMTO3e;OMMYDCLD
IJSY8XWS,,, ,,
IK4KC6L3,,'aura/omi'(1), 'geos-chem'(15),,OMNO2d;OMI_MINDS_NO2d
ILS8GR2A,,'aura/omi'(2), ,,OMNO2d;OMI_MINDS_NO2d
IM22RYIZ,,, 'geos-chem'(15); 'geos-5'(3),,
IMZNBW8X,,'aura/omi'(2), ,,
INI8KQUV,,'aura/mls'(3), ,,
IQS8VYD2,,'uars/haloe'(1); 'aura/mls'(1), ,,ML2N2O;UARHA2FN;ML2O3;GozMmlpH2O;GozMmlpO3;ML2T;ML2CO;ML2H2O
IS6SCGW2,,'aqua/modis'(12); 'terra/modis'(11); 'aqua/modis----level-2'(1); 'terra/modis----level-2'(1); 'aura/omi'(1), ,,MSAQSO2L4
IWZSI24S,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
IXHPVABA,,'aura/omi'(6); 'nimbus-4/buv'(2); 'sentinel-5p/tropomi'(2); 'nimbus-7/sbuv'(1); 'nimbus-7/toms'(1); 'erbs/sage ii'(1); 'noaa-19/sbuv/2'(1); 'noaa-9/sbuv/2'(1); 'terra/modis'(1); 'aqua/modis'(1); 'oco-2/oco-2'(1), ,,TOMSN7L3;OMSO2e;S5P_L2__SO2____HiR;MSO3L3zm5;OMTO3e;S5P_L2__CO____;GozMmlpO3;S5P_L2__O3_TCL;MSAQSO2L4;SBUVN07L2
J25GI4Z5,,, ,,
J2RAX6J6,,'aura/omi'(3); 'suomi-npp/viirs'(1), 'merra'(6); 'merra-2'(5); 'imerg'(5),,OMI_MINDS_NO2d;OMNO2d;SNDRSNCrISL1BIMG;OMMYDCLD
J38549GN,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
J57YZHHP,,'aura/omi'(2), ,,OMTO3e;OMMYDCLD
J6LL4FLP,,'aura/omi'(3); 'suomi-npp/omps'(1), 'geos-5'(2); 'geos-chem'(2),,OMPS_NPP_NMSO2_PCA_L2;OMSO2e
J739EHJM,,, ,,
J7Z7X5TE,,, ,,
J9IWZ54D,,'aura/mls'(1), ,,
JFKYCHDS,,'terra/modis'(2); 'aqua/modis'(2), ,,
JI9WBJZQ,,'aura/mls----level-3'(1); 'aura/omi----level-3'(1), ,,GozMmlpO3;OMTO3e;ML3DZMBRO
JIFLM6MF,,'sentinel-5p/tropomi'(4); 'aura/omi'(2); 'suomi-npp/viirs'(1); 'scisat-1/ace/ace-fts'(1), 'geos-chem'(22),,OMNO2d;S5P_L2__NO2____HiR;OMI_MINDS_NO2d
JIH3ZW4L,,'aura/omi'(1), 'gdas'(2); 'geos-chem'(1),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
JIK6LGPK,,'aura/omi'(1), 'geos-chem'(27),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
JKXN9YER,,'aura/omi'(2), ,,OMTO3e
JMGZZRTK,,'aqua/modis'(13); 'aura/omi'(5); 'dmsp/ssm/i'(1), 'merra'(12); 'geos-5'(2),,OMNO2d;OMTO3e;OMMYDCLD;MAM06S0;OMI_MINDS_NO2d
JNWRCFKY,,'aura/mls'(8); 'aura/omi'(3); 'terra/modis'(2); 'goes/avhrr'(2); 'uars/mls'(2); 'uars/haloe'(2); 'aqua/modis'(1); 'noaa-9/tovs'(1); 'noaa-7/tovs'(1); 'aqua/airs'(1); 'aqua/amsr-e'(1); 'trmm/tmi'(1), 'merra'(62); 'merra-2'(51); 'geos-5'(1); 'environmental modeling'(1),,UARML3AT;UARHA2FN;LPRM_TMI_DY_SOILM3;TOVSAMNC;MAM06S0;LPRM_AMSRE_SOILM2;MOD11CM1D;ML2O3;GozMmlpH2O;OMMYDCLD;ML2T;OMTO3e;MAM05S0;ML2H2O;TOVSAMNF;TRMM_2A12;AIRX3STD;GozMmlpO3;ML2CO;AIRS2STC
JSA2R4SM,,'terra/modis'(5); 'aqua/modis'(5); 'aura/omi'(3); 'aqua/modis----level 3'(2); 'terra/modis----level 3'(2); 'aura/omi----level 3'(1), ,,
JUJIENSB,,'aura/mls'(1); 'aura/omi'(1), ,,OMTO3e;ML2O3;OMMYDCLD;ML2T;ML2CO
JXZLXIAU,,'aura/omi'(1), ,,OMBRO
JZM7G2T9,,'aqua/modis'(2); 'terra/modis'(2); 'aura/omi'(2); 'aqua/modis----level 2'(2); 'terra/modis----level 2'(2); 'oco-2/oco-2'(1), ,,OMNO2d;OMI_MINDS_NO2d
K29QH454,,'terra/modis'(3); 'aqua/modis'(2), ,,
K2IUAF6A,,'aura/mls'(3), ,,ML2N2O;ML2O3
K38JTK7D,,'aura/omi'(2), ,,OMTO3e;OMMYDCLD
K39YUJCV,,'aura/omi'(3); 'aura/mls'(2), 'merra'(6); 'geos-5'(1),,OMTO3e;ML2O3
K3EIQQIM,,'terra/modis'(3); 'aqua/modis'(3); 'aura/omi'(2), 'geos-chem'(1),,
K435SBDS,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMMYDCLD;OMI_MINDS_NO2d
K5DM27NS,,'sentinel-5p/tropomi'(1); 'sentinel-5p/tropomi----level-2'(1), ,,S5P_L2__O3_TCL;S5P_L2__SO2____HiR
K88P3LF8,,'terra/modis'(2); 'aqua/modis'(2); 'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
KGBJBNR7,,'aura/omi'(4), ,,OMTO3e
KGLSSERI,,, ,,
KIXU4R74,,'aura/omi'(3); 'suomi-npp/omps'(1), ,,OMTO3e;OMPS_NPP_NMTO3_L3_DAILY;OMMYDCLD
KRRSGQB8,,'aura/mls'(18); 'scisat-1/ace/ace-fts'(1), 'merra'(7); 'merra-2'(7),,ML2T;ML2O3
KTGSPKIT,,'aqua/modis'(1), 'geos-5'(4),,MAM06S0
KURXFJMF,,'aura/omi'(1), 'geos-chem'(7),,OMNO2d;OMI_MINDS_NO2d
KVIPCLYU,,'aura/mls'(16); 'aura/omi'(2), ,,ML2T;ML2O3;OMTO3e;OMMYDCLD
KVPQHV72,,, ,,
KYKPW5TR,,, 'geos-chem'(12); 'geos-5'(6),,
KYNPZR99,,'aura/omi'(1), ,,OMNO2d;OMI_MINDS_NO2d
KYNREAM5,,'aura/omi'(2), 'geos-chem'(1),,OMNO2d;OMI_MINDS_NO2d
KZFCBECC,,'aura/omi'(1), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
KZIPPHZK,,'aura/omi'(2), 'geos-chem'(1),,OMNO2d;OMMYDCLD;OMI_MINDS_NO2d
L37YQB77,,, ,,
L39BC9HV,,, 'gdas'(9),,
L6K745ZR,,, ,,
L8BXH2N5,,'aura/mls'(3); 'erbs/sage ii'(1), ,,ML2H2O
L9DREIVB,,'aura/omi'(1), ,,OMSO2e;OMNO2d;OMI_MINDS_NO2d
L9P9B25X,,'aura/omi'(2), 'geos-chem'(1); 'merra'(1); 'merra-2'(1),,
LCRKHT4D,,'aura/omi'(2); 'aura/mls'(1), 'merra'(2),,ML2N2O;OMNO2d;OMTO3e;ML2O3;ML2HO2;OMI_MINDS_NO2d
LD229SKH,,'oco-2/oco-2'(4); 'aura/omi'(1); 'iss/oco-3'(1), 'geos-chem'(1),,OMNO2d;OCO2_L2_Lite_FP;OCO3_L2_Lite_FP;OMI_MINDS_NO2d
LEB3WNHG,,'terra/modis'(5); 'aqua/modis'(4), ,,
LG8HGG3I,,, ,,
LMXVXWYE,,'aqua/airs'(2); 'aura/omi'(2); 'aura/mls'(2); 'aqua/amsu-a'(1); 'aqua/amsu-a----level 2'(1), ,,AIRX2RET;AIRX3STD;ML2O3;OMTO3e
LMZV4X8X,,'aqua/modis'(2), ,,
LQ8ZVNJY,,'aura/omi'(2); 'aura/mls'(1), 'geos-chem'(2),,ML2N2O;OMNO2d;OMTO3e;ML2O3;OMI_MINDS_NO2d
LR2BSSDG,,'aura/omi'(2), ,,OMNO2d;OMTO3e;OMI_MINDS_NO2d
LR7AWH69,,'aura/omi'(2); 'terra/modis----level 3'(1), ,,OMSO2e;OMNO2d;OMI_MINDS_NO2d
LRALHB7K,,, ,,
