zotero key, pdf key, title, mission/instruments, models, dois, datasets, dois & datasets mapped
MVVGVHJ8,B2I6L9SM,2016_Rohtash_Study on Comparison of Indian Ozonesonde Data with Satellite Data.pdf,'uars/mls'(29); 'aura/mls'(19); 'noaa-18/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'aura/omi'(1); 'noaa-16/sbuv/2'(1), , 
J2B2AEPW,UJDB5HR8,2019_Nützel_Quantification of water vapour transport from the Asian monsoon to the.pdf,'aura/mls'(1), , 10.5067/Aura/MLS/DATA2009, , ML2H2O
4IQ4Q5VM,3DGQKPAV,2019_Rong_Validation of water vapor measured by SABER on the TIMED satellite.pdf,'aura/mls'(7); 'uars/haloe'(1), , 
H5FW9R9Q,QGCT3FH8,2010_Kar_Wintertime pollution over the Eastern Indo-Gangetic Plains as observed from.pdf,'terra/modis'(1), , 
CVFD3KTL,JQ6T9SMP,2019_Schoeberl_Water Vapor Clouds and Saturation in the Tropical Tropopause Layer.pdf,'aura/mls'(1); 'aura/mls----level 2'(1); 'uars/mls'(1), 'merra'(10), 
L9HX882G,EZXXRGK8,2019_Woiwode_Vortex‐Wide Detection of Large Aspherical NAT Particles in the Arctic Winter.pdf,, , 
XFDS6D4J,QJ4W4FAV,2020_Chen_The role of natural factors in constraining long-term tropospheric ozone trends.pdf,'aura/omi'(1); 'aura/mls'(1), , 
UHFLDBTZ,SMMHXJIZ,2019_Bahramvash Shams_Variations in the vertical profile of ozone at four high-latitude Arctic sites.pdf,'aura/mls'(1), , 10.5067/Aura/MLS/DATA2006, , ML2DGG
SK3Y4LTA,GBVMKYVD,2018_Lee_Solar cycle variations in mesospheric carbon monoxide.pdf,'aura/mls'(6); 'sorce/solstice'(4); 'sorce/tim'(3); 'uars/isams'(1); 'tsis-1/tim'(1); 'tsis-1/sim'(1), , 
2Z8ZIBM2,Z23YS2EW,2019_Ziemke_Trends in global tropospheric ozone inferred from a composite record of.pdf,'aura/omi'(6); 'aura/mls'(5); 'nimbus-7/toms'(1), 'merra'(26); 'merra-2'(23); 'geos-chem'(1), 
Z58BXGGM,NGNECMB3,2016_Garny_Transport pathways from the Asian monsoon anticyclone to the stratosphere.pdf,, , 
7FDFFLNX,A2XKDGYR,2020_Honomichl_Transport From the Asian Summer Monsoon Anticyclone Over the Western Pacific.pdf,'aura/mls'(2), , 10.5067/Aura/MLS/DATA2009; 10.5067/Aura/MLS/DATA2005, , ML2CO; ML2H2O
QGZ8M7CV,ML87QLTV,2017_Su_Tightening of tropical ascent and high clouds key to precipitation change in a.pdf,'terra/modis'(3); 'aqua/airs'(2); 'aqua/modis'(2); 'aura/mls'(1), , 
6KY37Y3I,7RW69QE8,2017_James_The uptake of HO2 on meteoric smoke analogues.pdf,'aura/mls'(3), , 
N2H8ESSS,368WH7BM,2019_Lossow_The SPARC water vapour assessment II.pdf,, 'merra'(2), 
5XQLNTPI,J8DKB3EF,2015_Höpfner_Sulfur dioxide (SO2 ) from MIPAS in the upper troposphere and lower.pdf,'aura/mls'(2), , 
7DPYM6UZ,NQRJNBPG,2019_Diallo_Structural changes in the shallow and transition branch of the Brewer–Dobson.pdf,'aura/mls'(5), , 
HD86L7JJ,T9CD9EWM,2015_Kristiansen_Stratospheric volcanic ash emissions from the 13 February 2014 Kelut eruption.pdf,'mtsat/mtsat 2 imager'(1); 'aura/mls'(1), , 
SD7P3YLN,GT9KT8YP,2019_Griffin_Stratospheric ozone loss in the Arctic winters between 2005 and 2013 derived.pdf,'aura/mls'(8), 'geos-5'(1); 'merra'(1); 'merra-2'(1), 
KK2IYBSY,BEPQID44,2015_Millán_Stratospheric and mesospheric HO2 observations from the Aura Microwave Limb.pdf,'aura/mls'(3), 'geos-5'(2), 
HL9K5TV7,F7FJJ4B5,2019_du Preez_Spring and summer time ozone and solar ultraviolet radiation variations over.pdf,'aura/omi'(1); 'aura/mls'(1), , 10.5067/Aura/MLS/DATA2017; 10.5067/Aura/OMI/DATA2025, , ML2O3; OMTO3G
DDTSNFJR,C2I3FN6Z,2019_Yuan_Relationship between Asian monsoon strength and transport of surface aerosols.pdf,, 'merra'(10); 'merra-2'(10); 'geos-5'(1), 
RR9TV5UG,ENTVXRS6,2018_Pitts_Polar stratospheric cloud climatology based on CALIPSO spaceborne lidar.pdf,'aura/mls'(19), 'merra'(26); 'merra-2'(25), , ML2HNO3_NRT; ML2H2O; ML2HNO3; ML2H2O_NRT, ML2HNO3_NRT; ML2H2O; ML2HNO3; ML2H2O_NRT
EWQFEPZ3,MPZ29UAM,2020_Wang_Performance evaluation of THz Atmospheric Limb Sounder (TALIS) of China.pdf,'aura/mls'(9), , 10.5067/Aura/MLS/DATA3020, , ML3DZMBRO
NYJLZCC3,FKFFW3MW,2013_Nair_Ozone trends derived from the total column and vertical profiles at a northern.pdf,'aura/mls'(9); 'uars/haloe'(2); 'uars/mls'(1), 'merra'(2), 10.5067/MEASURES/GOZCARDS/DATA3006, , GozMmlpO3
7A5HJ7WZ,WI8FPDAY,2019_Suleiman_OMI total bromine monoxide (OMBRO) data product.pdf,'aura/omi'(2), , 10.5067/Aura/OMI/DATA2006; 10.5067/Aura/OMI/DATA1002, , OMBRO; OML1BRUG
Y6CVRRNT,73QE7JQI,2015_Pumphrey_Observations of volcanic SO2 from MLS on Aura.pdf,'aura/mls'(3); 'aura/omi'(1), , 
8SGKXC3H,PXSG987W,2011_Jackman_Northern Hemisphere atmospheric influence of the solar proton events and ground.pdf,'aura/mls'(10), , 
NKEK2I6M,Q7A4AR2V,2014_Pertsev_Noctilucent clouds observed from the ground.pdf,'aura/mls'(3), , 
CW63SG5Z,GSJUIKIZ,2012_Millán_New Aura Microwave Limb Sounder observations of BrO and implications for Bry.pdf,'aura/mls'(1), 'geos-5'(1), 
4YGI9CLN,MHCWNASZ,2016_Carn_Multi-decadal satellite measurements of global volcanic degassing.pdf,'aura/mls'(7); 'aura/omi'(4); 'uars/mls'(4); 'oco-2/oco-2'(3); 'meteor-3/toms'(3); 'terra/modis'(3); 'aqua/modis'(3); 'nimbus-7/toms'(2); 'aqua/airs'(2); 'suomi-npp/omps'(1); 'tiros-n/hirs/2'(1); 'tiros-n/tovs'(1); 'cloudsat/cloudsat-cpr'(1); 'aura/mls----level 2'(1); 'noaa-11/sbuv/2'(1), 'geos-chem'(1), 
EBQ3AA6D,P73KDK8V,2018_Pumphrey_MLS measurements of stratospheric hydrogen cyanide during the 2015–2016 El Niño.pdf,'aura/mls'(1), , 10.5067/Aura/MLS/DATA2011, , ML2HCN
GZMFR5PJ,ZDR38PSS,2014_Wu_MLS and CALIOP Cloud Ice Measurements in the Upper Troposphere.pdf,'aura/mls'(2), , 
98CCN5BK,5XSWGIL8,2012_Damiani_Impact of January 2005 solar proton events on chlorine species.pdf,'aura/mls'(1), 'merra'(1), 
HLBCZ769,8HVYWIRW,2011_Pumphrey_Microwave Limb Sounder observations of biomass-burning products from the.pdf,'aura/mls'(1), , 
BRQ5Y77H,U8PX8X7U,2019_Ravindrababu_Large Anomalies in the Tropical Upper Troposphere Lower Stratosphere (UTLS).pdf,'aura/mls'(2); 'aura/mls----level 2'(1); 'cosmic/formosat-3/ro'(1); 'aqua/airs'(1), , 
5Z2BRMEE,FE5Y5SGL,2019_Tritscher_Lagrangian simulation of ice particles and resulting dehydration in the polar.pdf,'aura/mls'(1), , 
BC24RQUF,9P88NP32,2013_Lee_Interannual variations of MLS carbon monoxide induced by solar cycle.pdf,'aura/mls'(7); 'sorce/solstice'(6); 'sorce/tim'(3); 'sorce/sim'(1); 'uars/isams'(1), , 
LPUPX5SP,TDBJ7BI2,2019_Schranz_Investigation of Arctic middle-atmospheric dynamics using 3 years of H2O and O3.pdf,'aura/mls'(3); 'aura/omi'(1), , 10.5067/Aura/MLS/DATA2017; 10.5067/Aura/MLS/DATA2009; 10.5067/Aura/MLS/DATA2021, , ML2T; ML2H2O; ML2O3
XGPYV26F,DCL88YC5,2019_Zhao_Investigating an Unusually Large 28‐Day Oscillation in Mesospheric Temperature.pdf,'aura/mls'(3), , 
6ZLFKTHS,D6XARTDH,2019_Yang_Influences of atmospheric ventilation on the composition of the upper.pdf,'aura/mls'(3), , 
669GF3JM,KJXTN5FF,2019_RavindraBabu_Indian summer monsoon onset signatures on the tropical tropopause layer.pdf,, , 
EUSGSKPM,P28L53NT,2019_Xia_Impacts of tropical tropopause warming on the stratospheric water vapor.pdf,'aura/mls'(2), 'geos-5'(3), 
EADJK3NX,CVYMNJED,2019_Zhou_Impacts of Chemical and Synoptic Processes on Summer Tropospheric Ozone Trend.pdf,'aura/omi'(2), , 
846Z5JBH,YITELP4T,2019_Wang_Impact of convectively lofted ice on the seasonal cycle of water vapor in the.pdf,'aura/mls----level 2'(1), 'merra'(18); 'merra-2'(16), 10.5067/Aura/MLS/DATA2009; 10.5067/IUUF4WB9FT4W, , M2I6NVANA; ML2H2O
Y5IEIML6,P964NNPM,2019_Dion_Ice injected into the tropopause by deep convection – Part 1.pdf,'trmm/pr'(2); 'aura/mls'(1); 'trmm/tmi'(1), , 
R94BRGDT,XVLWKCQG,2013_Park_Hydrocarbons in the upper troposphere and lower stratosphere observed from.pdf,'aura/mls'(3), 'geos-chem'(1); 'merra'(1), 
VGS4WEHC,HRTT7Q5Y,2018_Yi_High- and Middle-Latitude Neutral Mesospheric Density Response to Geomagnetic.pdf,'aura/mls'(2), , 
863TSUV2,JBD98AKG,2018_Sandor_First measurements of ClO in the Venus atmosphere – Altitude dependence and.pdf,'aura/mls'(1), , 
LNTWB3SL,7R2S93BJ,2014_Theys_First satellite detection of volcanic OClO after the eruption of Puyehue-Cordón.pdf,'aura/omi'(1); 'aura/mls'(1), , 
Z4IAIZZ7,Y2BWT4KX,2018_Witte_First Reprocessing of Southern Hemisphere ADditional OZonesondes Profile Records.pdf,'aura/omi'(2); 'aura/mls'(2), , 
9QS89E4E,MTN78WZG,2015_Wang_First evidence of middle atmospheric HO2 response to 27 day solar cycles from.pdf,'aura/mls'(3), , 
KNNTP9AR,RX4NA754,2017_Wargan_Evaluation of the Ozone Fields in NASA's MERRA-2 Reanalysis.pdf,'uars/mls'(31); 'aura/omi'(8); 'nimbus-7/sbuv'(6); 'aura/mls'(5); 'nimbus-7/toms'(3); 'noaa-11/sbuv/2'(2); 'noaa-14/sbuv/2'(2); 'suomi-npp/cris'(1); 'suomi-npp/atms'(1); 'erbs/sage ii'(1); 'noaa-17/sbuv/2'(1); 'noaa-16/sbuv/2'(1), 'merra'(181); 'merra-2'(167); 'geos-5'(2), 
3CFY7DFD,ZGIVGUBB,2016_Stone_Evaluation of the ACCESS – chemistry–climate model for the Southern Hemisphere.pdf,'aura/mls'(1), 'merra'(1), 
3E3WXTXA,NETHPGK3,2017_Zhao_Enhanced PM 2.pdf,'terra/modis'(3), , 
KFPC5Z7C,FZY4IDZ8,2018_Kuttippurath_Emergence of ozone recovery evidenced by reduction in the occurrence of.pdf,'aura/mls'(8); 'aura/omi'(2), , 
XFLBVBZP,EYZ9ZCID,2019_Yung_Effect of the Quasi-Biennial Oscillation on Carbon Monoxide in the Stratosphere.pdf,'aura/mls'(3), , 
9NG5U3ZL,UY4RUY3V,2013_Garny_Dynamic variability of the Asian monsoon anticyclone observed in potential.pdf,'aura/mls'(2), 'merra'(5), 
XG5MYP73,DP4PQ7XG,2013_Khosravi_Diurnal variation of stratospheric and lower mesospheric HOCl ClO and HO2 at.pdf,'aura/mls'(7), , 
NZRB8YGF,2LARLPJX,2016_Sioris_Direct injection of water vapor into the stratosphere by volcanic eruptions.pdf,'aura/mls'(8); 'uars/mls'(2), , 
QZQ5YJRT,MHDB5N4Z,2006_Cofield_Design and field-of-view calibration of 114-660-GHz optics of the Earth.pdf,'uars/mls'(15); 'aura/mls'(2), , 
GNXKHE5L,TTLEKVI8,2019_Stanfield_Convective Entrainment Rates Estimated From Aura CO and CloudSat-CALIPSO.pdf,'aura/mls'(7); 'aqua/airs'(1), 'merra'(1), 
SEGCTQHT,W5D6YNR3,2014_Schoeberl_Cloud formation convection and stratospheric dehydration.pdf,, 'merra'(36); 'geos-5'(1), 
E6VASGJB,GCEEV58X,2019_Yi_Climatology of the mesopause relative density using a global distribution of.pdf,'aura/mls'(5), , 
ZQB4KW6L,FPNFJV9F,2015_Huang_Climatology of cloud water content associated with different cloud types.pdf,'aqua/amsr-e'(1); 'aqua/airs'(1), , 
ANEMD5SJ,DPY6JSBR,2019_Po‐Chedley_Climatology Explains Intermodel Spread in Tropical Upper Tropospheric Cloud and.pdf,'aura/mls'(1), 'merra'(5), 
4V6KQUNI,3E7LV4MW,2012_McPeters_Climatology 2011.pdf,'aura/mls'(9); 'uars/mls'(2); 'aura/omi'(2), , 
3WCNDG6E,FWAZJ2CE,2020_Nakajima_Chlorine partitioning near the polar vortex edge observed with ground-based.pdf,'aura/mls'(34), , 
R6P8VL52,AW7KBMJC,2016_Massie_Changes in the shape of cloud ice water content vertical structure due to.pdf,'aqua/modis'(1), , , OMAERO; OMAEROe, OMAERO; OMAEROe
3QZBZ2M9,IDZJ4IW3,2019_Miyazaki_Balance of Emission and Dynamical Controls on Ozone During the Korea‐United.pdf,'aura/omi'(2), , 
BIXTE27Y,D8HCPQP7,2020_Kablick_Australian PyroCb Smoke Generates Synoptic-Scale Stratospheric Anticyclones.pdf,'aura/mls'(2), , 
8JDZSQQJ,C6BZGJCT,2019_Han_Attribution of the Hemispheric Asymmetries in Trends of Stratospheric Trace.pdf,'aura/mls----level 2'(1); 'aura/mls'(1), , 
NPRQ68GV,LTTW7HBG,2018_Lambert_Accuracy and precision of polar lower stratospheric temperatures from.pdf,'aura/mls'(5); 'aqua/airs'(1), 'merra'(26); 'merra-2'(17); 'geos-5'(10), 10.5067/WWQSXQ8IVFW8; 10.5067/WGY2HAX25374, , M2I3NVASM; MAI6NVANA
KBRRRMQH,T8H2SQJU,2017_Wohltmann_A quantitative analysis of the reactions involved in stratospheric ozone.pdf,, , 
4QWK4KS7,NNNMX2JZ,2017_Zhao_A modeling study of the nonlinear response of fine particles to air pollutant.pdf,, , 
DWI6HF5G,5SCEBAM7,2011_Ziemke_A global climatology of tropospheric and stratospheric ozone derived from Aura.pdf,'aura/omi'(3); 'aura/mls'(3), , 
NDHCRJMR,U3VG8RHB,2016_Xie_A connection from Arctic stratospheric ozone to El Niño-Southern oscillation.pdf,, 'merra'(9), 
X8DGZPUZ,XYW67BZI,2017_Santee_A comprehensive overview of the climatological composition of the Asian summer.pdf,'aura/mls'(9); 'uars/mls'(1), 'geos-5'(5), 
2YHEISYU,PL2NI53R,2017_Smith_A case study of convectively sourced water vapor observed in the overworld.pdf,'aura/mls'(2); 'cloudsat/cloudsat-cpr'(1), , 
AYIK6IFL,T9Q8KNTS,2013_France_A climatology of the stratopause in WACCM and the zonally asymmetric elevated.pdf,'aura/mls'(1), , 
5T5HFEB8,7XBYJ78I,2012_France_A climatology of stratopause temperature and height in the polar vortex and.pdf,'aura/mls'(1), , 
E5RZDG97,73GAAR3J,2015_France_A climatology of planetary wave-driven mesospheric inversion layers in the.pdf,'aura/mls'(2), 'merra'(8), 
HTJRTE55,W89TPXXF,2014_Uma_A climatological perspective of water vapor at the UTLS region over different.pdf,'aura/mls'(7), , 
V9XJWLZA,9VU3W36W,2010_Haigh_An influence of solar spectral variations on radiative forcing of climate.pdf,'aura/mls'(4); 'sorce/solstice'(1); 'sorce/sim'(1), , 
UQNFYCUR,32756GQK,2010_Claeyman_A linear CO chemistry parameterization in a chemistry-transport model.pdf,'aura/mls'(1), , 
TAH836C4,DCLYY7FH,2006_Jing_Summertime tropospheric ozone columns from Aura OMI-MLS measurements versus.pdf,'aura/mls'(4); 'aura/omi'(4); 'uars/mls'(1), 'geos-chem'(2), 
FMI9M272,UA3S2JJY,2006_Livesey_EOS Microwave Limb Sounder observations of upper stratospheric BrO.pdf,'aura/mls'(1), , 
IF995HTU,3G9R2BZV,2006_Sherwood_A Distribution Law for Free-Tropospheric Relative Humidity.pdf,'uars/mls'(7); 'aura/mls'(1), , 
GEP5UJ8P,KV2MQATC,2006_Ziemke_Tropospheric ozone determined from Aura OMI and MLS.pdf,'aura/mls'(12); 'aura/omi'(8); 'uars/mls'(2), 'geos-chem'(3), 
E3J8WWZT,NLG54M9T,2019_Froidevaux_Evaluation of CESM1 (WACCM) free-running and specified dynamics atmospheric.pdf,'aura/mls'(20); 'uars/mls'(2); 'uars/haloe'(1), 'merra'(9), 10.5067/MEASURES/GOZCARDS/DATA3004, , GozMmlpH2O
F3R6TEUY,ZPLNHHF8,2019_Ryan_Ground-based millimetre-wave measurements of middle-atmospheric carbon monoxide.pdf,'aura/mls'(2), , 
HGI2GKYF,KRRSGQB8,2018_Kramarova_Validation of ozone profile retrievals derived from the OMPS LP version 2.pdf,'aura/mls'(20), 'merra'(8); 'merra-2'(7), 10.5067/X1Q9VA07QDS7, , OMPS_NPP_LP_L2_O3_DAILY
6D7PMWM8,XRXAHBTC,2018_Venkata Chalapathi_Unusual Changes in Stratospheric Ozone and Water Vapor Over Antarctica and its.pdf,'aura/mls'(1), , 
D8ENUP2Y,CQBALMKH,2018_Wilka_On the Role of Heterogeneous Chemistry in Ozone Depletion and Recovery.pdf,, 'merra'(7), 
VDG44PRT,3FISR6JW,2018_Xie_Improved Global Surface Temperature Simulation using Stratospheric Ozone.pdf,'aura/mls'(3); 'uars/haloe'(1); 'uars/mls'(1); 'aura/omi'(1), 'merra'(21); 'merra-2'(3); 'geos-5'(2), 
Z5IY38M3,4CNZ7PY5,2019_Glenar_Earthshine as an illumination source at the Moon.pdf,'aqua/hsb'(1); 'aqua/airs'(1); 'aura/mls'(1), , 
Y7AXIULA,N3F57IUL,2015_Froidevaux_Global OZone Chemistry And Related trace gas Data records for the Stratosphere.pdf,'aura/mls'(110); 'uars/mls'(48); 'uars/haloe'(26); 'aem-2/sage i'(1), 'merra'(11); 'geos-5'(1), 10.5067/MEASURES/GOZCARDS/DATA3023; 10.5067/MEASURES/GOZCARDS/DATA3013; 10.5067/MEASURES/GOZCARDS/DATA3003; 10.5067/MEASURES/GOZCARDS/DATA3008; 10.5067/MEASURES/GOZCARDS/DATA3002; 10.5067/MEASURES/GOZCARDS/DATA3006, , GozSmlpT; GozSmlpHNO3; GozMmlpO3; GozMmlpN2O; GozSmlpH2O; GozMmlpHCl
LIG5V7HI,TG2DTQNA,2016_Coy_Structure and Dynamics of the Quasi-Biennial Oscillation in MERRA-2.pdf,'aura/mls'(1), 'merra'(80); 'merra-2'(73); 'geos-5'(2), 
VH4MICE9,TALKAAMX,2012_Ialongo_Ozone zonal asymmetry and planetary wave characterization during Antarctic.pdf,'aura/omi'(1); 'aura/mls'(1), , 
RCZKIAT9,R8LH2GFV,2011_Minschwaner_Hydroxyl in the stratosphere and mesosphere – Part 1.pdf,'aura/mls'(1), , 
HMDMSRHS,458ZCPDQ,2008_Damiani_Solar particle effects on minor components of the Polar atmosphere.pdf,'aura/mls'(4), , 
NEYHCUDH,HXK4YQAY,2013_Jain_Role of convection in hydration of tropical UTLS.pdf,'aura/mls'(10), , 
9TZJVH55,AXFFDXQE,2016_Gu_Summertime nitrate aerosol in the upper troposphere and lower stratosphere over.pdf,'erbs/sage ii'(1), 'geos-chem'(19); 'geos-5'(1), 
SPGC22E3,SY6LCI3H,2016_Venkat Ratnam_Effect of tropical cyclones on the stratosphere–troposphere exchangeobserved.pdf,'aura/mls'(4), , 
38B5HWIH,YGXCQ3PD,2017_Ziemke_A Cloud-Ozone Data Product from Aura OMI and MLS Satellite Measurements.pdf,'aura/mls'(3); 'aura/omi'(2); 'nimbus-7/thir'(1); 'nimbus-7/toms'(1), 'geos-5'(1), 
C7BPB4CN,CP9T7GD3,2018_Polichtchouk_Sensitivity of the Brewer–Dobson Circulation and Polar Vortex Variability to.pdf,'aura/mls'(1), , 
JW9BHQBA,9GHYDEV7,2019_Strahan_Why Do Antarctic Ozone Recovery Trends Vary.pdf,'aura/mls'(3); 'aura/omi'(1), 'merra'(1); 'geos-5'(1), 10.5067/Aura/OMI/DATA3001, , OMTO3d
AZ98WS52,2JLPNVZL,2019_Yu_Black carbon lofts wildfire smoke high into the stratosphere to form a.pdf,, , 
ELP6NLK2,Y5BQ3TM8,2018_Harvey_On the Upward Extension of the Polar Vortices Into the Mesosphere.pdf,'aura/mls'(1), 'merra'(17); 'merra-2'(16), 
3AX26DVT,KK5T5FAG,2020_Huijnen_An intercomparison of tropospheric ozone reanalysis products from CAMS CAMS.pdf,'aura/mls'(3); 'aura/omi'(2); 'noaa-19/sbuv/2'(1); 'noaa-14/sbuv/2'(1), , 10.5067/Aura/MLS/DATA2017, , ML2O3
H6E9XGA6,QWEZL4KM,2019_Das_Upper tropospheric ozone transport from the sub-tropics to tropics over the.pdf,'aura/mls'(8), 'gdas'(1), 10.5067/Aura/MLS/DATA2017; 10.5067/Aura/MLS/DATA2009, , ML2H2O; ML2O3
YYAKT8VB,RMYJFEPE,2019_Belikovich_Evaluation of the Atmospheric Minor Species Measurements.pdf,'aura/mls'(15), , 
MZ96Y9SF,GX8E53NA,2018_Wargan_Recent Decline in Extratropical Lower Stratospheric Ozone Attributed to.pdf,'aura/mls'(3); 'aura/omi'(1), 'merra'(46); 'merra-2'(45), 
BKTKUPYU,XTPV6ACN,2018_Strode_Forecasting carbon monoxide on a global scale for the ATom-1 aircraft mission.pdf,'aura/mls'(1); 'aqua/modis'(1), 'geos-5'(28), 10.5067/Aura/MLS/DATA2005, , ML2CO
665IQ2PK,UX2E3EM7,2018_Stolarski_Using satellite measurements of Nsub2-subO to remove dynamical variability.pdf,'aura/mls'(1), , 10.5067/Aura/MLS/DATA2010, , ML2HCL
75K32BFA,UIR2CJ76,2018_Ryan_Assessing the ability to derive rates of polar middle-atmospheric descent using.pdf,'aura/mls'(2), 'merra'(1), 
YN6NFJWL,NYALEFU3,2018_López-Puertas_MIPAS observations of ozone in the middle atmosphere.pdf,'aura/mls'(1), 'merra'(1), 
74E6Z8ZN,N6CJZ3GH,2018_Kulikov_Technical note.pdf,'aura/mls'(2), , 
9F88GBWQ,89ZPSHKQ,2018_Johansson_Airborne limb-imaging measurements of temperature HNOsub3-sub.pdf,'aura/mls'(8); 'uars/mls'(1), , 10.5067/Aura/MLS/DATA2012; 10.5067/Aura/MLS/DATA2017, , ML2HNO3; ML2O3
QJE4UX3V,EBPBY3GM,2018_Albers_Mechanisms Governing Interannual Variability of Stratosphere-to-Troposphere.pdf,'aura/mls'(8); 'aura/mls----level 2'(1), 'merra'(48); 'merra-2'(48); 'geos-5'(2), 
HHL4DKBE,M27BFZQN,2017_Wang_The linkage between stratospheric water vapor and surface temperature in an.pdf,'aura/mls'(5); 'uars/haloe'(2); 'uars/mls'(2), , , GozMmlpH2O, GozMmlpH2O
X4BJJFIN,I25NHJ4L,2017_Sugita_Comparison of ozone profiles from DIAL MLS and chemical transport model.pdf,'aura/mls'(4), 'merra'(13); 'merra-2'(10); 'geos-5'(1), 10.5067/QBZ6MG944HW0, , M2I3NPASM
8D6QBYHS,N8EP3KHD,2017_Ryan_Strato-mesospheric carbon monoxide profiles above Kiruna Sweden (67.pdf,'aura/mls'(1), 'merra'(1), 
A4VNEGTJ,9PB965VM,2017_Long_Climatology and interannual variability of dynamic variables in multiple.pdf,'aura/mls'(10); 'aura/hirdls'(6), 'merra'(54); 'merra-2'(32), 10.5067/WWQSXQ8IVFW8, , M2I3NVASM
9RY7IGKN,Q9FN5LUU,2017_Jaeglé_Multiyear Composite View of Ozone Enhancements and Stratosphere-to-Troposphere.pdf,'aura/mls'(3); 'aqua/airs'(2); 'aqua/modis'(1); 'aura/omi'(1); 'aqua/hsb'(1), 'merra'(72); 'merra-2'(57); 'geos-chem'(25); 'geos-5'(2), 
RSVJIMBB,VZATL3V6,2017_Douglass_Multi-decadal records of stratospheric composition and their relationship to.pdf,'aura/mls'(7); 'uars/haloe'(3); 'uars/mls'(1), 'merra'(19); 'merra-2'(19), , UARHA2FN, UARHA2FN
5X46TVX3,H5TAMXD9,2016_Manney_The major stratospheric final warming in 2016.pdf,'aura/mls'(7), 'merra'(23); 'merra-2'(21), 10.5067/WWQSXQ8IVFW8, , M2I3NVASM
QKY5H4AN,TK2UVWFG,2016_Lambert_Interannual variations of early winter Antarctic polar stratospheric cloud.pdf,'aura/mls'(5), 'geos-5'(7); 'merra'(3); 'merra-2'(3), 10.5067/WWQSXQ8IVFW8, , M2I3NVASM
HFEUD4II,SWBVAMY8,2015_Nair_Subtropical and midlatitude ozone trends in the stratosphere.pdf,'aura/mls'(7); 'uars/haloe'(2); 'uars/mls'(1); 'erbs/sage ii'(1), , 
5GHZTY2J,PW7FRGHY,2014_Mahieu_Recent Northern Hemisphere stratospheric HCl increase due to atmospheric.pdf,'aura/mls'(5), , 10.5067/MEASURES/GOZCARDS/DATA3002, , GozMmlpHCl
YU45WKND,ILKCY4X5,2020_Gordon_Evidence for energetic particle precipitation and quasi-biennial oscillation.pdf,'aura/omi'(2); 'aura/mls'(2); 'uars/haloe'(1); 'aura/omi----level 2'(1), , 10.5067/Aura/MLS/DATA2012; 10.5067/Aura/OMI/DATA2025; 10.5067/Aura/OMI/DATA2018; 10.5067/Aura/MLS/DATA2021, ML2T; ML2HNO3, ML2T; ML2HNO3; OMTO3G; OMNO2G
FXL7R88Y,F79J378V,2007_Davis_3-D polarised simulations of space-borne passive mm-sub-mm midlatitude cirrus.pdf,'aura/mls'(1), , 
PPQ5CIAF,U4FHZ22K,2012_Gu_Dust aerosol impact on North Africa climate.pdf,'aqua/modis'(1); 'aura/mls'(1), , 
3L6UGX99,GN6ZVHCN,2014_Eckert_Drift-corrected trends and periodic variations in MIPAS IMK-IAA ozone.pdf,'aura/mls'(47); 'uars/mls'(2), , 
TEHMB2XR,W64RQYRJ,2014_Parrish_Diurnal variations of stratospheric ozone measured by ground-based microwave.pdf,'aura/mls'(37); 'uars/mls'(21); 'noaa-16/sbuv/2'(3); 'noaa-17/sbuv/2'(1); 'noaa-18/sbuv/2'(1), , 
XARHL6ER,G3JLXMM8,2017_Eswaraiah_Do minor sudden stratospheric warmings in the Southern Hemisphere (SH) impact.pdf,, , 
P48V7M7R,7GW8GM3V,2010_Eriksson_Diurnal variations of humidity and ice water content in the tropical upper.pdf,'aura/mls'(13); 'trmm/virs'(1); 'trmm/pr'(1), , 
WKGCHEX3,7WIYIUZU,2018_Schranz_Diurnal variation in middle-atmospheric ozone observed by ground-based.pdf,'uars/mls'(1), , , ML2O3, ML2O3
XPSL586A,SYY76RCD,2011_David_Distribution of ozone and its precursors over Bay of Bengal during winter 2009.pdf,'aura/omi'(2); 'aura/mls'(1); 'aqua/modis'(1), , 
DXZWZ4RB,5RNKX56D,2014_Millán_Differential absorption radar techniques.pdf,, , 
UPLSUC7Z,NGGQEMBZ,2013_Barré_Diagnosing the transition layer at extratropical latitudes using MLS O.pdf,'aura/mls'(2), , 
LVUB2KFC,P6PMXKJS,2013_Su_Diagnosis of regime-dependent cloud simulation errors in CMIP5 models using.pdf,'aqua/airs'(1); 'aqua/amsr-e'(1), , 
5H2G6Q4J,FWEQ7PQG,2015_Zhu_Development of a Polar Stratospheric Cloud Model within the Community Earth.pdf,'aura/mls'(4); 'uars/mls'(1), 'geos-5'(1), 
6B7URV7H,W2GQ8VQV,2017_Chipperfield_Detecting recovery of the stratospheric ozone layer.pdf,'aura/mls'(1), 'merra'(1), 
29UDNUZL,YDLXBUA2,2017_Khosrawi_Denitrification dehydration and ozone loss during the 2015-2016 Arctic winter.pdf,'aura/mls'(34); 'uars/mls'(1), , 
HVN7XRK2,CA24LD5Q,2011_Khosrawi_Denitrification and polar stratospheric cloud formation during the Arctic.pdf,'aura/mls'(15); 'uars/mls'(4), 'gdas'(4); 'geos-5'(2), 
