zotero key, pdf key, title, mission/instruments couples, single instruments, models, dois, datasets, dois & datasets mapped
F6F7TWGJ,YNJXUHN3,2018_Zara_Improved slant column density retrieval of nitrogen dioxide and formaldehyde.pdf,'aura/omi'(1), 'omi'(78), , 
5TIH54NG,6UWQLXSR,2014_Marais_Improved model of isoprene emissions in Africa using Ozone Monitoring.pdf,'terra/modis'(2); 'aqua/modis'(2); 'aura/omi'(1), 'omi'(60); 'modis'(18), 'geos-chem'(8); 'geos-5'(3), 
ET77RLQI,4GNMKPML,2015_Lu_Emissions of nitrogen oxides from US urban areas.pdf,'aura/omi'(1), 'omi'(106); 'tropomi'(1), , 
YY4XPCZL,35IHNBJY,2009_Chandra_Effects of the 2006 El Niño on tropospheric ozone and carbon monoxide.pdf,'aura/omi'(3); 'aura/mls'(3), 'omi'(30); 'mls'(26); 'gmi'(19); 'toms'(11), 'geos-chem'(2), 
VVBYJEV8,SSE7C6C5,2014_Vinken_Constraints on ship NOx emissions in Europe using GEOS-Chem and OMI satellite.pdf,'aura/omi'(1), 'omi'(71); 'tim'(1), 'geos-chem'(53); 'geos-5'(1), 
AR38KYYQ,9HA2RYG6,2015_Jiang_Constraints on Asian ozone using Aura TES OMI and Terra MOPITT.pdf,'aura/omi'(1), 'omi'(8); 'airs'(1), 'geos-chem'(15); 'geos-5'(3), 
YFHXXPPI,3TZ93GMM,2013_Huang_Impacts of transported background pollutants on summertime western US air.pdf,'aura/omi'(5); 'terra/modis'(1), 'omi'(37); 'modis'(7); 'scr'(3); 'mls'(1), , , OMO3PR, OMO3PR
Q8A877AI,X4PV94CT,2010_Huang_Impacts of transported background ozone on California air quality during the.pdf,'aura/omi'(2); 'aura/mls'(1), 'omi'(5); 'mls'(4); 'modis'(2), , 
NSUS2QLT,D86MDG4J,2016_Silva_Impacts of current and projected oil palm plantation expansion on air quality.pdf,'aura/omi'(1), 'omi'(15); 'modis'(4); 'pr'(1), 'geos-chem'(8); 'geos-5'(1), 
78T7BQ6F,7UAWW4TZ,2017_Huang_Impact of intercontinental pollution transport on North American ozone air.pdf,'aqua/airs'(1); 'aura/omi'(1), 'omi'(15); 'airs'(6); 'mls'(3), 'geos-chem'(25); 'geos-5'(2), 
DGR38RZ8,A5RDHPB3,2016_Chimot_Impact of aerosols on the OMI tropospheric -chemNO_2 retrievals over.pdf,'aqua/modis'(12); 'aqua/modis----level 2'(1); 'aura/omi----level-2'(1), 'omi'(64); 'modis'(19); 'tropomi'(1), 'geos-chem'(2), 
FKQAMT5G,M6U49HPG,2016_de Graaf_How big is an OMI pixel.pdf,'aqua/modis'(2); 'aura/omi'(2); 'terra/modis'(1); 'suomi-npp/viirs'(1), 'omi'(84); 'modis'(70); 'viirs'(3); 'tropomi'(3), , , OMPIXCOR, OMPIXCOR
YGNACAT5,U4BDBYKZ,2016_Chan Miller_Hotspot of glyoxal over the Pearl River delta seen from the -hack-breakOMI.pdf,'aura/omi'(1), 'omi'(22); 'modis'(2), 'geos-chem'(4); 'geos-5'(2), 
795FA9W2,D2HEU2HQ,2009_de Foy_Hit from both sides.pdf,'aura/omi'(1), 'omi'(28), , 
AV87YX8L,EGRJYJ2S,2016_Fu_High-resolution tropospheric carbon monoxide profiles retrieved from CrIS and.pdf,'aqua/modis'(3); 'aqua/airs'(2); 'oco-2/oco-2----level-2'(2); 'terra/modis'(1), 'cris'(72); 'tropomi'(52); 'airs'(5); 'modis'(5); 'ace-fts'(3); 'viirs'(3); 'oco-2'(2); 'omi'(1); 'mls'(1), 'geos-5'(2), 
69HQ44B8,YEVI2IVN,2018_Li_High tropospheric ozone in Lhasa within the Asian summer monsoon anticyclone in.pdf,'aura/omi'(1); 'aqua/airs'(1), 'airs'(9); 'omi'(6); 'toms'(2); 'modis'(1), , 
LCHG3LWE,MLCD9EBT,2017_Chan Miller_Glyoxal yield from isoprene oxidation and relation to formaldehyde.pdf,'aura/omi'(2), 'omi'(38); 'modis'(1), 'geos-chem'(30), 
AV5KB8LH,LVX56W9P,2014_Chan Miller_Glyoxal retrieval from the Ozone Monitoring Instrument.pdf,'aura/omi'(2), 'omi'(51); 'ro'(1), 'geos-chem'(7); 'geos-5'(1), 
FQHLDEKB,GDYZ6LVQ,2015_Jia_Global validation of SCIAMACHY limb ozone data (versions 2.pdf,, , , 
CV8FQLXY,L6K745ZR,2013_Di Noia_Global tropospheric ozone column retrievals from OMI data by means of neural.pdf,, 'omi'(29); 'mls'(1), , 
Y7D2LGA5,P2DHF65L,2011_Veefkind_Global satellite analysis of the relation between aerosols and short-lived.pdf,'aura/omi'(3); 'aqua/modis'(1), 'modis'(18); 'omi'(17), 'geos-chem'(20), 
2QCEYM4I,GV2W8AZ9,2013_Kim_Global ozone-CO correlations from OMI and AIRS.pdf,'aura/omi'(1); 'aqua/airs'(1), 'omi'(38); 'airs'(37), 'geos-chem'(36); 'geos-5'(17), 
8B2R3QP7,G6UH95X8,2012_Miyazaki_Global NOx emission estimates derived from an assimilation of OMI tropospheric.pdf,'aura/omi'(2), 'omi'(60), 'geos-chem'(1), 
ZQXZNHDN,YAW7SPW4,2015_Wright_Global distributions of overlapping gravity waves in HIRDLS data.pdf,'aura/hirdls'(2), 'hirdls'(36); 'tim'(2); 'ro'(1), 'geos-5'(1), 
5A8IP623,IDGC5N7Z,2012_Koukouli_Geophysical validation and long-term consistency between GOME-2-MetOp-A total.pdf,'aura/omi'(14), 'omi'(65); 'toms'(26), , 
B3SCFCNB,SZUGC9YK,2018_Hu_Global simulation of tropospheric chemistry at 12.pdf,, 'omi'(14); 'toms'(1), 'geos-chem'(49); 'geos-5'(17); 'merra'(2); 'merra-2'(2), 
LBTTJKZY,DGIFTTJ4,2011_Flemming_Forecasts and assimilation experiments of the Antarctic ozone hole 2008.pdf,'aura/mls'(2); 'aura/omi'(1), 'mls'(45); 'omi'(28); 'sbuv'(22); 'toms'(1), , 
2NYN7DMX,L37YQB77,2014_Vasilkov_First results from a rotational Raman scattering cloud algorithm applied to the.pdf,, 'omps'(75); 'omi'(66); 'toms'(4); 'solstice'(2); 'modis'(1), , 
7ISZV3XJ,3TENG9N5,2019_Seo_First high-resolution BrO column retrievals from TROPOMI.pdf,'sentinel-5p/tropomi'(2); 'aqua/modis'(2), 'tropomi'(70); 'omi'(39); 'modis'(6), , , OMBRO, OMBRO
7B4FAWAP,TBCEKQY6,2014_Choi_First estimates of global free-tropospheric NO2 abundances derived using a.pdf,'aura/omi'(2), 'omi'(123); 'gmi'(32); 'modis'(1); 'ssm/i'(1), 'geos-5'(1); 'geos-chem'(1), 
KZV4WUZZ,QJ3EH6CT,2012_Xu_Features of the seasonal variation of the semidiurnal terdiurnal and 6-h.pdf,'aura/mls'(3); 'aura/mls----level 2'(1); 'uars/hrdi'(1); 'uars/solstice'(1), 'solstice'(22); 'mls'(7); 'hrdi'(1), , 
CWQNJUUA,66ACKSA3,2015_van der A_Extended and refined multi sensor reanalysis of total ozone for the period.pdf,'nimbus-4/buv'(3); 'aura/omi'(3); 'noaa-17/sbuv/2'(2); 'noaa-9/sbuv/2'(2); 'nimbus-7/sbuv'(2); 'nimbus-7/toms'(2); 'noaa-18/sbuv/2'(2); 'noaa-14/sbuv/2'(2); 'noaa-16/sbuv/2'(2); 'noaa-11/sbuv/2'(2); 'noaa-19/sbuv/2'(2); 'noaa-19/toms'(1); 'suomi-npp/omps'(1), 'buv'(15); 'toms'(11); 'sbuv'(9); 'omi'(7); 'sbuv/2'(2); 'omps'(2), , 
LKJVE4X8,JSA2R4SM,2012_Cherian_Examination of aerosol distributions and radiative effects over the Bay of.pdf,'terra/modis'(5); 'aqua/modis'(5); 'aura/omi'(3); 'aqua/modis----level 3'(2); 'terra/modis----level 3'(2); 'aura/omi----level 3'(1), 'modis'(51); 'omi'(8), , 
BHTMDN98,DGJN9BNI,2018_Liu_Evaluation of modeling NO2 concentrations driven by satellite-derived and.pdf,, 'omi'(7), , 
RX7M9W8J,9X9WJEIM,2010_Herron-Thorpe_Evaluation of a regional air quality forecast model for tropospheric.pdf,, 'omi'(97); 'airs'(1), 'geos-chem'(6), , OMNO2, OMNO2
5PKJVRTE,T725XEQX,2018_Seethala_Evaluating the diurnal cycle of South Atlantic stratocumulus clouds as observed.pdf,'terra/modis'(16); 'aqua/modis'(16); 'trmm/tmi'(1), 'seviri'(171); 'modis'(125); 'tmi'(65); 'omi'(12); 'ssm/i'(3); 'amsr-e'(2), , 
V5X7WXKG,MSKVENRR,2008_Eckhardt_Estimation of the vertical profile of sulfur dioxide injection into the.pdf,'aqua/airs'(2); 'meteosat/seviri'(1); 'aura/omi'(1), 'omi'(53); 'seviri'(48); 'airs'(28); 'mls'(1), 'geos-chem'(2), 
8XWXFGPC,UMA4IZ4W,2011_Shaiganfar_Estimation of NOx emissions from Delhi using Car MAX-DOAS observations and.pdf,, 'car'(48); 'omi'(41); 'modis'(2), , 
IJ7JI7JT,45IF3XXU,2010_Kuttippurath_Estimation of Antarctic ozone loss from ground-based total column measurements.pdf,'aura/omi'(4), 'omi'(20); 'toms'(2), , 
4PKS7S7N,S7N64JJM,2017_Anand_Estimating daily surface NO2 concentrations from satellite data – -hack-break a.pdf,, 'omi'(36); 'modis'(4), , , OMNO2, OMNO2
H3TM39PY,EZ4PNFX8,2013_Narasimhan_Estimates of aerosol absorption over India using multi-satellite retrieval.pdf,'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), 'modis'(42); 'omi'(30), , 
ERENBLZT,3DTT3GCW,2016_Rasool_Enhanced representation of soil NO emissions in the Community Multiscale Air.pdf,'aura/omi'(1), 'omi'(16); 'modis'(2), 'geos-chem'(12), 
2D9MI9FL,MZZU6WFH,2014_Kumar_Effects of dust aerosols on tropospheric chemistry during a typical pre-monsoon.pdf,'aura/omi'(1), 'omi'(19); 'modis'(2); 'avhrr'(1), , 
42WBKMLJ,82ZGHJIN,2011_Peters_Effects of absorbing aerosols in cloudy skies.pdf,'aqua/modis'(3); 'aura/omi'(2); 'aqua/amsr-e'(1), 'modis'(19); 'omi'(11); 'amsr-e'(7); 'ro'(3); 'toms'(1), , 
GGHR4UXL,TC7UYG3W,2017_Chen_Dust radiative effects on atmospheric thermodynamics and tropical cyclogenesis.pdf,'aura/omi----level-3'(2); 'terra/modis'(1); 'aqua/modis'(1), 'omi'(7); 'modis'(6), , 
RIBNPAUF,SYP3QV6L,2013_Yang_First observations of SO2 from the satellite Suomi NPP OMPS.pdf,'aura/omi'(2); 'suomi-npp/omps'(1), 'omps'(30); 'omi'(13); 'toms'(1), , 
XHM8NRL6,NYSDUV7U,2015_De Smedt_Diurnal seasonal and long-term variations of global formaldehyde columns.pdf,'aura/omi'(3); 'sentinel-5p/tropomi'(2); 'terra/modis'(1); 'aqua/modis'(1), 'omi'(94); 'modis'(2); 'tropomi'(2); 'omps'(1), , , OMHCHO, OMHCHO
LD7DTY9J,24PG74LY,2012_Lyapustin_Discrimination of biomass burning smoke and clouds in MAIAC algorithm.pdf,'aqua/modis'(6), 'modis'(18); 'omi'(2), , 
KF7UDVNW,3FZCR8IA,2020_Ruiz Villena_Discrete-wavelength DOAS -chemNO_2 slant column retrievals from OMI and TROPOMI.pdf,'aura/omi'(1); 'sentinel-5p/tropomi'(1); 'aura/omi----level 1b'(1), 'omi'(54); 'tropomi'(54), , 
U243VKA7,AVEUC4EM,2013_Antón_Direct-sun total ozone data from a spectroradiometer.pdf,'aura/omi'(2), 'omi'(22); 'toms'(1), , 
ZTFKLZSY,Y2GAZLB4,2017_Zhou_Development of a high-resolution emission inventory and its evaluation and.pdf,, 'omi'(6); 'scr'(4); 'modis'(1), , 
QEVT9MIZ,9NVKT8BJ,2015_Kuhlmann_Development of a custom OMI NOsub2-sub data product for evaluating biases.pdf,, 'omi'(68); 'modis'(10), 'geos-chem'(7), , OMPIXCOR; OMNO2, OMPIXCOR; OMNO2
EU4JV3MK,VQQN8HH9,2012_Ziemke_Development of a climate record of tropospheric and stratospheric column ozone.pdf,'aura/mls'(9); 'aura/omi'(8); 'nimbus-7/toms'(2), 'omi'(61); 'mls'(58); 'toms'(25); 'haloe'(2); 'tim'(1), , 
RD7GU7U7,4BA3F98C,2020_Li_Developing a novel hybrid model for the estimation of surface 8-h ozone.pdf,, 'omi'(2), , , OMDOAO3e; OMDOAO3, OMDOAO3e; OMDOAO3
M7F66TKE,UGWNXBAI,2011_Halla_Determination of tropospheric vertical columns of NOsub2-sub and aerosol.pdf,'aura/omi'(4); 'terra/modis'(2); 'aqua/modis'(2), 'omi'(20); 'modis'(11), 'geos-chem'(1); 'gdas'(1), 
38VXDJKP,UL4DRCTU,2011_Lin_Detection from space of a reduction in anthropogenic emissions of nitrogen.pdf,'aura/omi'(1), 'omi'(57); 'toms'(5); 'pr'(1); 'sim'(1), 'geos-chem'(7); 'geos-5'(1), 
ASG3ZVJB,QMK3DAX6,2017_Zerefos_Detecting volcanic sulfur dioxide plumes in the Northern Hemisphere using the.pdf,'aura/omi'(5), 'omi'(47); 'airs'(3); 'omps'(1), 'gdas'(1), 
XP5QP9YT,KVPQHV72,2017_Miyazaki_Decadal changes in global surface NOx emissions from multi-constituent.pdf,, 'omi'(41); 'mls'(6); 'ace-fts'(1); 'cris'(1); 'tropomi'(1), , 
JJG6I5RV,ASCUJVT8,2016_Boichu_Current challenges in modelling far-range air pollution induced by the.pdf,'aura/omi----level-2'(1), 'omi'(18), , 
PWAC4ABL,PVFELNQU,2019_Bak_Cross-evaluation of GEMS tropospheric ozone retrieval performance using OMI.pdf,'aura/omi'(1), 'omi'(24); 'omps'(3); 'buv'(3); 'pr'(2); 'haloe'(1), , 
SPVFQN69,NYCA2FTF,2010_Tang_Correlating tropospheric column ozone with tropopause folds.pdf,'aura/omi'(3); 'aura/mls'(1); 'aura/hirdls'(1), 'omi'(46); 'mls'(4); 'pr'(1); 'hirdls'(1), , , OMO3PR, OMO3PR
MFLJSGMS,39QNIQC7,2012_Yan_Corrections for OMI SOsub2-sub BRD retrievals influenced by row anomalies.pdf,, 'omi'(27); 'toms'(3), , 
8FV5QCD3,5885JN7N,2014_Pastel_Construction of merged satellite total O3 and NO2 time series in the tropics.pdf,'ep-toms/toms'(19); 'aura/omi'(2), 'omi'(35); 'toms'(27); 'haloe'(3); 'solstice'(2), , 
SGHKXLJI,RI2C2GX8,2010_Lin_Constraint of anthropogenic NOx emissions in China from different sectors.pdf,'aura/omi----level-2'(1), 'omi'(54); 'toms'(2), 'geos-chem'(22); 'geos-5'(1), 
KTECPMC5,DF84DN7Y,2020_Travis_Constraining remote oxidation capacity with ATom observations.pdf,, 'pem'(2); 'ro'(1), 'geos-chem'(16); 'merra'(4); 'merra-2'(4), 
2FRZTW6A,W8CV97LG,2015_Zhang_Constraining black carbon aerosol over Asia using OMI aerosol absorption.pdf,'aura/omi'(1), 'omi'(62); 'modis'(3); 'airs'(2), 'geos-chem'(29); 'geos-5'(1), 
7T7SKK7G,HDISSYIZ,2017_Drosoglou_Comparisons of ground-based tropospheric NOsub2-sub MAX-DOAS measurements.pdf,'aura/omi'(6), 'omi'(77), , , OMNO2, OMNO2
Y4C5FGEA,M3LKIIBZ,2010_Cachorro_Comparison of UV irradiances from Aura-Ozone Monitoring Instrument (OMI) with.pdf,'aura/omi'(1), 'omi'(59); 'toms'(1); 'ro'(1), , 
3RGTGE3S,ZL6K6KX9,2010_Antón_Comparison of UV irradiances from Aura-Ozone Monitoring Instrument (OMI) with.pdf,'nimbus-7/toms'(1), 'omi'(61); 'toms'(11), , 
9TAE4XII,KIXU4R74,2015_Herman_Comparison of ozone retrievals from the Pandora spectrometer system and Dobson.pdf,'aura/omi'(3); 'suomi-npp/omps'(1), 'omi'(25); 'omps'(8); 'susim'(1); 'toms'(1), , 
2Y3GU8X9,QWTRLAWN,2015_Bernhard_Comparison of OMI UV observations with ground-based measurements at high.pdf,'aura/omi'(2); 'aqua/modis'(1), 'omi'(130); 'ro'(6); 'solstice'(1); 'avhrr'(1); 'modis'(1), , 
5RX95SSW,4494PX5D,2008_Buchard_Comparison of OMI ozone and UV irradiance data with ground-based measurements.pdf,'aura/omi'(5); 'nimbus-7/toms'(1), 'omi'(69); 'toms'(18), , 
URQHPGL9,33LZSBMD,2010_Huijnen_Comparison of OMI NO2 tropospheric columns with an ensemble of global and.pdf,, 'omi'(79); 'toms'(1), 'geos-chem'(4), 
3UPFI8J9,YZR85VUX,2011_Viatte_Comparison of ground-based FTIR and Brewer Osub3-sub total column with data.pdf,'aura/omi'(2), 'omi'(25); 'toms'(1); 'tim'(1), , 
ZTZ3RWFH,3KND7MJJ,2009_Livingston_Comparison of aerosol optical depths from the Ozone Monitoring Instrument (OMI).pdf,'aqua/modis'(10); 'aura/omi'(3); 'terra/modis'(1), 'modis'(83); 'omi'(81); 'toms'(2), , 
GFLJML3S,D2V2T3WD,2008_Eriksson_Comparison between early Odin-SMR Aura MLS and CloudSat retrievals of cloud.pdf,'aura/mls'(12), 'mls'(63); 'ro'(3), , 
FCF4FPAT,3QZJIKRW,2018_Zhang_Comparing OMI-based and EPA AQS in situ -chemNO_2 trends.pdf,'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), 'omi'(82); 'modis'(19), 'geos-chem'(1), 
GBJ2UNNW,A2JZU2YU,2012_Pérez-Ramírez_Cloud screening and quality control algorithm for star photometer data.pdf,'aura/omi'(1), 'modis'(5); 'omi'(1); 'tim'(1); 'ro'(1), , 
S4N8GJ2F,YCXAJZYH,2015_Wang_Cloud and aerosol classification for 2.pdf,'aqua/modis'(11); 'terra/modis'(9); 'aura/omi'(1); 'aqua/modis----level 2'(1); 'terra/modis----level 2'(1), 'modis'(54); 'omi'(23); 'ro'(2), , 
L282QKJJ,IJSY8XWS,2019_Lamy_Clear-sky ultraviolet radiation modelling using output from the Chemistry.pdf,, 'omi'(6); 'toms'(1), , 
4WGS2C96,GT94I33T,2009_Singh_Chemistry and transport of pollution over the Gulf of Mexico and the Pacific.pdf,'aura/omi'(6); 'aqua/modis'(3); 'terra/modis'(3); 'aura/hirdls'(3); 'aura/mls'(2); 'aqua/airs'(2), 'omi'(21); 'mls'(9); 'airs'(8); 'hirdls'(7); 'modis'(6); 'toms'(1), 'geos-chem'(4), 
IQQ4GPFJ,FQLSA962,2014_Valin_Chemical feedback effects on the spatial patterns of the NOsubx-sub weekend.pdf,'aura/omi'(2); 'aqua/modis'(1), 'omi'(14); 'ro'(11); 'modis'(3), , 
XTBCLH2N,CMGF55XK,2011_Mebust_Characterization of wildfire NOx emissions using MODIS fire radiative power and.pdf,'terra/modis'(2); 'aqua/modis'(2); 'aqua/modis----level 2'(1); 'aqua/modis----level 3'(1); 'terra/modis----level 3'(1), 'modis'(26); 'omi'(22); 'seviri'(2), , 
HF8W9I87,5TYVQGTI,2012_Liao_Characterization of soluble bromide measurements and a case study of BrO.pdf,'aura/omi'(1), 'omi'(7); 'ro'(1), 'geos-5'(1), , OMBRO, OMBRO
LNZVYW54,TKZK5LG9,2013_Fu_Characterization of ozone profiles derived from Aura TES and OMI radiances.pdf,'aura/omi'(5); 'aura/mls'(1), 'omi'(119); 'sbuv'(1); 'buv'(1); 'claes'(1); 'haloe'(1); 'ace-fts'(1); 'mls'(1), 'geos-5'(1), 
8NFCFICC,G4MZHMZ7,2014_Ialongo_Characterization of OMI tropospheric NO2 over the Baltic Sea region.pdf,, 'omi'(43); 'tropomi'(1), , 
QVSDFCP9,JXZLXIAU,2012_Koo_Characteristics of tropospheric ozone depletion events in the Arctic spring.pdf,'aura/omi'(1), 'omi'(12), , , OMBRO, OMBRO
8RDM2JXL,ZQ382LQV,2019_Williams_Characterising the seasonal and geographical variability in tropospheric ozone.pdf,'aura/omi'(1), 'omi'(53); 'mls'(2); 'toms'(1); 'tim'(1), , 
LN8ALVCE,BMYX6WYH,2014_Penning de Vries_Characterisation of a stratospheric sulfate plume from the Nabro volcano using.pdf,'aqua/modis'(7); 'terra/modis'(6); 'aura/omi'(1); 'suomi-npp/omps'(1), 'omi'(33); 'modis'(14); 'seviri'(3); 'omps'(1), , 
EQQ9ZDRJ,4CVGJS3V,2013_Worden_Averaging kernel prediction from atmospheric and surface state parameters based.pdf,'aura/omi'(2), 'omi'(53); 'modis'(1); 'ace-fts'(1), , 
V9HHXSVV,UMQCHCNP,2013_Silver_Assimilation of OMI NO2 retrievals into the limited-area chemistry-transport.pdf,'aura/omi'(1), 'omi'(21), , 
LSBMG6FV,WDWQEA73,2020_Zhao_Assessment of the quality of TROPOMI high-spatial-resolution -chemNO_2 data.pdf,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'tropomi'(172); 'omi'(48); 'modis'(2); 'gmi'(1), , , OMNO2, OMNO2
XXTAX5Y7,XPEGHMFL,2012_den Outer_Applying spaceborne reflectivity measurements for calculation of the solar.pdf,'ep-toms/toms'(6); 'aura/omi'(1); 'noaa-16/sbuv/2'(1), 'toms'(14); 'omi'(13); 'sbuv'(1); 'sbuv/2'(1), , 
92Y9WS2D,PNPHNPZT,2014_Li_Application of spectral analysis techniques to the intercomparison of aerosol.pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), 'modis'(42); 'seawifs'(37); 'omi'(37); 'msu'(3); 'airs'(1), , 
NX2WCB2J,DHHK8FY2,2013_Kuttippurath_Antarctic ozone loss in 1979–2010.pdf,'meteor-3/toms'(1); 'nimbus-7/toms'(1), 'toms'(21); 'omi'(18), , 
7U3FE43S,BKRNAXGC,2018_Zhu_Analysis of spatial and temporal patterns of on-road -chemNO_2 concentrations.pdf,'aura/omi'(1), 'omi'(9); 'car'(2); 'gmi'(1), , 
UDEB5XY2,2CI8MET7,2012_Choi_Analysis of satellite-derived Arctic tropospheric BrO columns in conjunction.pdf,'aura/omi'(2); 'aqua/modis'(2); 'aqua/modis----level 3'(1), 'omi'(82); 'modis'(5); 'mls'(2); 'ro'(1); 'ssm/i'(1); 'toms'(1), 'merra'(10); 'geos-5'(4), , OMBRO, OMBRO
LCKBSMBM,ZITDC78B,2011_Bencherif_Analysis of a rapid increase of stratospheric ozone during late austral summer.pdf,'aura/mls'(18); 'aura/omi'(8), 'mls'(23); 'omi'(9); 'sbuv'(1); 'toms'(1), , 
NXUWRKXA,VX5IRBVI,2016_Jeong_An optimal-estimation-based aerosol retrieval algorithm using OMI near-UV.pdf,'aqua/modis'(2); 'aura/omi'(1), 'omi'(40); 'airs'(2); 'toms'(2); 'modis'(2), , 
B7L2Q37R,VZQJJFVR,2009_Zhou_An improved tropospheric NO2 retrieval for OMI observations in the vicinity of.pdf,'aura/omi'(1), 'omi'(44); 'toms'(1); 'ro'(1), , 
HDALZSL8,PL8DJUYB,2011_Boersma_An improved tropospheric NOsub2-sub column retrieval algorithm for the.pdf,'aqua/modis'(11); 'aura/omi'(1), 'omi'(88); 'modis'(28); 'toms'(23); 'car'(1); 'tim'(1), 'geos-chem'(1), 
AUR8H889,PGR89JFB,2014_Alvarado_An improved glyoxal retrieval from OMI measurements.pdf,'aqua/modis'(2); 'aura/omi'(1); 'terra/modis'(1), 'omi'(35); 'modis'(3), , 
VPKS5LGW,TMDDEKLF,2017_Chimot_An exploratory study on the aerosol height retrieval from OMI measurements of.pdf,'aqua/modis'(12); 'aura/omi'(2); 'aqua/modis----level 2'(1); 'terra/modis'(1), 'omi'(101); 'modis'(72); 'tropomi'(2); 'omps'(1); 'toms'(1), , 
WW4XJTMV,URSJBRL2,2020_Pathakoti_An assessment of the impact of a nation-wide lockdown on air pollution – a.pdf,'aqua/modis'(13); 'terra/modis'(11); 'aura/omi'(6); 'sentinel-5p/tropomi'(5); 'aura/omi----level 3'(1); 'sentinel-5p/tropomi----level 2'(1); 'aqua/modis----level 3'(1); 'terra/modis----level 3'(1), 'modis'(14); 'tropomi'(8); 'omi'(7), , 
7B3FD3GK,LEB3WNHG,2018_Palacios-Peña_An assessment of aerosol optical properties from remote-sensing observations.pdf,'terra/modis'(5); 'aqua/modis'(4), 'modis'(24); 'seawifs'(9); 'omi'(8), , 
9RM8EV77,RAWPBGVR,2017_Witthuhn_Algorithms and uncertainties for the determination of multispectral irradiance.pdf,'aura/omi'(3), 'omi'(4), , 
NYVVFSFX,2WY73IRG,2008_Liu_Airborne dust distributions over the Tibetan Plateau and surrounding areas.pdf,'aqua/modis'(2), 'omi'(11); 'modis'(11); 'toms'(1), , 
LWL5HUTZ,LR2BSSDG,2010_Ialongo_Aerosol Single Scattering Albedo retrieval in the UV range.pdf,'aura/omi'(2), 'omi'(39); 'toms'(1), , 
TWQXIY6U,4WB7GTUY,2018_Cao_Adjoint inversion of Chinese non-methane volatile organic compound emissions.pdf,, 'omi'(46); 'ro'(2); 'modis'(1), 'geos-chem'(11); 'geos-5'(3), 
4BUF9WK6,K29QH454,2008_Yumimoto_Adjoint inversion modeling of Asian dust emission using lidar observations.pdf,'terra/modis'(3); 'aqua/modis'(2), 'modis'(18); 'omi'(17), , 
5LD9CFTF,LWRUGEQP,2011_Marey_Aerosol climatology over Nile Delta based on MODIS MISR and OMI satellite data.pdf,'terra/modis'(9); 'aqua/modis'(9); 'aura/omi'(1), 'modis'(18); 'omi'(12), , 
77RRP6U8,I4RMLCTB,2015_Zhao_Advantages of a city-scale emission inventory for urban air quality research.pdf,, 'omi'(13); 'scr'(7); 'modis'(3), , 
RSAV2ZWW,J6LL4FLP,2020_Chong_High-resolution mapping of SO2 using airborne observations from the GeoTASO.pdf,'aura/omi'(3); 'suomi-npp/omps'(1), 'omi'(42); 'omps'(25); 'toms'(3); 'tropomi'(2), 'geos-5'(2); 'geos-chem'(2), 
GNAE562B,74JF3HX8,2020_Jebar_Evaluation of the Long‐term Cumulative UVA Facial Exposure of Queensland School.pdf,, 'omi'(12); 'solstice'(1), , 
8YP69LTD,XIA9ACWK,2013_Yamaji_Influence of model grid resolution on NO2 vertical column densities over East.pdf,, 'omi'(24), , 
NHG48IJV,H2QA37W8,2017_Pinedo-Vega_Global and Hemispherical Interannual Variation of Total Column Ozone from TOMS.pdf,'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'aura/omi'(1), 'toms'(16); 'omi'(14), , 
VZ3UXPCV,Q9G3IGCJ,2018_Siani_Examination on total ozone column retrievals by Brewer spectrophotometry using.pdf,'aura/omi'(2), 'omi'(21); 'toms'(3), , 
G85FMX5F,W9CBBNJM,2015_Ern_Driving of the SAO by gravity waves as observed from satellite.pdf,'aura/hirdls'(1), 'hirdls'(30), , 
N2HHRBKT,SBZ54ZN2,2020_Wang_Comparison and Validation of TROPOMI and OMI NO2 Observations over China.pdf,'aura/omi'(1), 'tropomi'(92); 'omi'(89); 'ro'(1), , 
5DCN8DF6,22HNL25W,2019_de Graaf_Aerosol direct radiative effect over clouds from a synergy of Ozone Monitoring.pdf,'aqua/modis'(3); 'aura/omi'(2); 'terra/modis'(1), 'omi'(98); 'modis'(80); 'viirs'(2); 'omps'(2); 'toms'(1), , 10.5067/Aura/OMI/DATA2001, , OMAERO
ANHLKIZK,JQRCH5Q8,2020_Ockenfuß_Accurate 3-D radiative transfer simulation of spectral solar irradiance during.pdf,'aura/omi'(1), 'omi'(1), , 
YQKLWK2U,YQ6H47KQ,2010_Zhou_Accounting for surface reflectance anisotropy in satellite retrievals of.pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), 'omi'(56); 'modis'(36); 'toms'(17); 'ro'(1), , 
8N2HE3PK,242N4DWA,2010_Russell_Absorption Angstrom Exponent in AERONET and related data as an indicator of.pdf,, 'omi'(6); 'modis'(3), , 
