paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
44ZB7BDQ,2014_Andersson_Longitudinal hotspots in the mesospheric OH variations due to energetic.pdf,'aura/mls'(3), ,ML2OH,ML3DBOH;ML2H2O;ML2T,,,0, 1, 3
NQRJNBPG,2019_Diallo_Structural changes in the shallow and transition branch of the Brewer–Dobson.pdf,'aura/mls'(5), ,ML2O3,ML2O3,,,1, 0, 0
458ZCPDQ,2008_Damiani_Solar particle effects on minor components of the Polar atmosphere.pdf,'aura/mls'(4), ,ML2OH;ML2O3,ML3DBOH;ML2O3,,,1, 1, 1
RAM2KJTQ,2012_Chandran_Atmospheric gravity wave effects on polar mesospheric clouds.pdf,'aura/mls'(2), ,ML2H2O,ML2H2O,,,1, 0, 0
55Q23KWQ,2017_Park_Variability of Stratospheric Reactive Nitrogen and Ozone Related to the QBO.pdf,'aura/mls'(2), 'merra'(3),ML2O3;ML2HNO3;ML2N2O,ML2T;ML2N2O;ML2O3;ML2HNO3,,,3, 0, 1
86C5YB5R,2016_Nakajima_Polar stratospheric cloud evolution and chlorine activation measured by CALIPSO.pdf,'aura/mls'(6), 'merra'(2),ML2HCL;ML2CLO;ML2O3;ML2H2O,GozMmlpHCl;ML2CLO;ML2H2O;ML2HNO3;ML2O3;ML2T,,,3, 1, 3
UU2LRLDX,2016_Liu_Persistent longitudinal variations in 8 years of CIPS-AIM polar mesospheric.pdf,'aura/mls'(15); 'aura/omi'(1), ,ML2H2O;ML2T,ML2H2O;OMUFPITMET;ML2T,,,2, 0, 1
HTE93NAQ,2013_Strahan_The contributions of chemistry and transport to low arctic ozone in March 2011.pdf,'aura/mls'(4); 'aura/omi'(2); 'aura/mls----level 2'(1), 'merra'(4); 'geos-5'(1),OMTO3;ML2N2O;ML2O3,OMUFPITMET;OMTO3e;ML2CLO;ML2N2O;OMI_MINDS_NO2;ML2O3;ML2T,,,2, 1, 5
RERPGFGZ,2009_Meek_Summer planetary-scale oscillations.pdf,'aura/mls'(6), ,ML2T,ML2T,,,1, 0, 0
QAACL243,2015_Lukianova_Thermal and dynamical perturbations in the winter polar mesosphere‐lower.pdf,'aura/mls'(9), 'merra'(6),ML2GPH;ML2T,ML2T;ML2GPH,,,2, 0, 0
MJC58VZV,2008_Su_Variations of tropical upper tropospheric clouds with sea surface temperature.pdf,'aura/mls'(2); 'aqua/airs'(1); 'aura/mls----level 2'(1); 'aqua/amsr-e'(1), ,AIRS2RET;ML2IWC,LPRM_AMSRE_SOILM2;AIRX3STD;ML2T,,,0, 2, 3
Y8FUQNXA,2012_Søvde_The chemical transport model Oslo CTM3.pdf,, 'geos-chem'(1),ML2HNO3;ML2N2O,,,,0, 2, 0
I5XTBFPM,2008_Nilsson_Simultaneous observations of Polar Mesosphere Summer Echoes at two different.pdf,'aura/mls'(9), ,ML2T;ML2GPH;ML2H2O,ML2H2O;ML2T,,,2, 1, 0
YBU6DSGY,2008_James_Water vapor transport and dehydration above convective outflow during Asian.pdf,'aura/mls----level 2'(1); 'aura/mls'(1), ,ML2H2O,ML2H2O,,,1, 0, 0
5Z7WZUAV,2012_Barré_Stratosphere-troposphere ozone exchange from high resolution MLS ozone analyses.pdf,'aura/mls'(1), ,ML2O3,ML2O3,,,1, 0, 0
6X2XYMS7,2011_Lee_Aura Microwave Limb Sounder observations of the polar middle atmosphere.pdf,'aura/mls'(8); 'uars/haloe'(2); 'uars/claes'(1); 'uars/mls'(1), 'merra'(1),ML2GPH;ML2CO;ML2H2O,GozMmlpH2O;ML2CO;ML2H2O;ML2GPH;ML2T;UARCL3AL;UARML3AL;UARHA2FN,,,3, 0, 5
QNDVP8XS,2008_Hoppel_Assimilation of stratospheric and mesospheric temperatures from MLS and SABER.pdf,'aura/mls'(1), 'geos-5'(2),ML2T,ML2T,,,1, 0, 0
PX9VECVZ,2013_Khosrawi_Assessment of the interannual variability and influence of the QBO and.pdf,'aura/mls'(44); 'uars/mls'(1), ,ML2O3;ML2N2O,ML2N2O;GozMmlpO3;ML2O3;ML2T;UARML3AL,,,2, 0, 3
NF477FR3,2014_Adams_Assessment of Odin-OSIRIS ozone measurements from 2001 to the present using.pdf,'aura/mls'(1), ,ML2O3,ML2O3;ML2T,,,1, 0, 1
BS3AGC4A,2010_Kar_Are there urban signatures in the tropospheric ozone column products derived.pdf,'aura/omi'(1); 'aura/mls'(1), ,ML2O3;OMTO3d;TOMSEPL3;TOMSN7L3;SBUVN07L3zm;SBUV2N09L3zm;SBUV2N11L3zm;SBUV2N14L3zm,OMTO3e;ML2O3,,,1, 7, 1
Y8CALVHT,2014_Engel_Arctic stratospheric dehydration – Part 2.pdf,'aura/mls'(7), ,ML2HNO3;ML2H2O,ML2H2O;ML2T;ML2HNO3,,,2, 0, 1
FEUGVBVF,2013_Khaykin_Arctic stratospheric dehydration – Part 1.pdf,'aura/mls'(7), ,ML2H2O,ML2H2O;ML2T,,,1, 0, 1
GLL5DKB6,2010_Konopka_Annual cycle of ozone at and above the tropical tropopause.pdf,'aura/mls'(3), ,ML2O3;UARHA3FN;UARHA3AT,ML2O3,,,1, 2, 0
FNMUYAEN,2017_Vogel_Analyzing trace gas filaments in the Ex-UTLS by 4D-variationalassimilation of.pdf,, ,ML2O3,,,,0, 1, 0
VDUPV2QD,2009_Manney_Aura Microwave Limb Sounder observations of dynamics and transport during the.pdf,'aura/mls'(4), 'geos-5'(8),ML2CO;ML2T;ML2CLO;ML2HCL;ML2O3;ML2GPH;MAI6NPANA,ML2T,,,1, 6, 0
QGCT3FH8,2010_Kar_Wintertime pollution over the Eastern Indo-Gangetic Plains as observed from.pdf,'terra/modis'(1), ,ML2O3;OMTO3d;TOMSEPL3;TOMSN7L3;SBUVN07L3zm;SBUV2N09L3zm;SBUV2N11L3zm;SBUV2N14L3zm,,,,0, 8, 0
QF63BZLW,2015_Lefever_Copernicus stratospheric ozone service 2009–2012.pdf,'aura/mls'(10); 'aura/omi'(3); 'noaa-19/sbuv/2'(1); 'noaa-18/sbuv/2'(1), ,ML2O3,GozMmlpHCl;OMTO3e;ML2DGG;ML2N2O;ML2H2O;ML2HNO3;MSO3L3zm5;ML2O3;OMI_MINDS_NO2,,,1, 0, 8
66AVP9CR,2010_Fadnavis_Seasonal stratospheric intrusion of ozone in the upper troposphere over India.pdf,'aura/mls'(1), ,ML2O3,ML2O3,,,1, 0, 0
IXMQ3NZL,2014_Stolarski_Seasonal variation of ozone in the tropical lower stratosphere.pdf,'aura/mls'(12), 'merra'(4),ML2O3;ML2N2O;ML2HCL,GozMmlpHCl;ML2N2O;ML2O3,,,2, 1, 1
QJYQLFFY,2010_French_Stability of temperatures from TIMED-SABER v1.pdf,'aura/mls'(2); 'aura/mls----level 2'(1), ,ML2T;ML2GPH,ML3DBOH;ML2DGG;ML2T,,,1, 1, 2
GT9KT8YP,2019_Griffin_Stratospheric ozone loss in the Arctic winters between 2005 and 2013 derived.pdf,'aura/mls'(8), 'geos-5'(1); 'merra'(1); 'merra-2'(1),ML2O3,ML2O3;ML2N2O;ML2T,,,1, 0, 2
ILJHCTB6,2015_Dionisi_Water vapor observations up to the lower stratosphere through the Raman lidar.pdf,'aura/mls'(1), ,ML2H2O,ML2H2O,,,1, 0, 0
S9EZK93R,2018_Noël_Water vapour and methane coupling in the stratosphere observed using SCIAMACHY.pdf,'uars/haloe'(1), ,ML2H2O,GozMmlpH2O,,,0, 1, 1
XHRKV4CV,2014_Su_Weakening and strengthening structures in the Hadley Circulation change under.pdf,'aura/mls'(2); 'aqua/airs'(1), ,ML2RHI,,,,0, 1, 0
2YWWWXGP,2015_Randel_What controls stratospheric water vapor in the NH summer monsoon regions.pdf,'aura/mls----level 2'(1); 'aura/mls'(1), ,ML2H2O,ML2H2O,,,1, 0, 0
YZ3CWJ9F,2015_Manney_A minor sudden stratospheric warming with a major impact.pdf,'aura/mls'(3), 'geos-5'(4); 'merra'(1),ML2CLO;ML2HCL;ML2N2O;ML2T;ML2CO;ML2CH3CL;ML2HNO3;MAI3CPASM,GozMmlpHCl;ML2CLO;ML2CO;ML2N2O;ML2HNO3;ML2O3;ML2T;ML2CH3CL,,,6, 2, 2
SYBA2274,2009_Li_What drives the observed variability of HCN in the troposphere and lower.pdf,'aura/mls'(7), 'geos-chem'(24); 'geos-5'(4),ML2OH,ML3DBHCN,,,0, 1, 1
26BXF8CP,2016_Zhu_Analysis of the seasonal ozone budget and the impact of the summer monsoon on.pdf,'aura/omi'(1); 'aura/mls'(1), ,ML2O3;OMTO3,OMTO3e;ML2O3,,,1, 1, 1
9YQLTGB6,2011_Jones_Analysis of HCl and ClO time series in the upper stratosphere using satellite.pdf,'aura/mls'(4); 'uars/haloe'(1); 'uars/mls'(1), ,UARHA3AT;UARHA2FN;ML2CLO,GozMmlpHCl;ML2CLO;GozMmlpO3;ML2O3;UARML3AL;UARHA2FN,,,2, 1, 4
25L6CU6M,2011_Tunbridge_Zonal wave numbers of the summertime 2 day planetary wave observed in the.pdf,'aura/mls'(9); 'uars/mls'(2); 'uars/windii'(1); 'uars/hrdi'(1), ,ML2T,UARHR3AL;UARWI3AL;UARML3AL;ML2T,,,1, 0, 3
WIEFJTCX,2012_Reddy_Analysis of Diurnal and Seasonal Behavior of Surface Ozone and Its Precursors.pdf,'aura/omi'(1); 'aura/mls'(1), ,OMTO3e;OMTO3d;ML2O3;OMNO2d;ML2NO2,OMTO3e;ML2N2O;ML2O3;OMI_MINDS_NO2;OMNO2d,,,3, 2, 2
Z9A27S6H,2010_Junhua Liu_Analysis of CO in the tropical troposphere using Aura satellite data and the.pdf,'aura/mls'(2), 'geos-5'(77); 'geos-chem'(16),ML2CO;MAT3NVCHM,ML2O3;ML2CO,,,1, 1, 1
V8GW6Q7B,2019_Orte_Analysis of a southern sub-polar short-term ozone variation event using a.pdf,'aura/mls'(5); 'aura/omi'(2), ,OMDOAO3;ML2O3,OMUFPITMET;ML2O3;OMTO3e;ML2T,,,1, 1, 3
Q95CTLE7,2010_Bencherif_Analysis of a rapid increase of stratospheric ozone during late austral summer.pdf,'aura/mls'(21); 'aura/omi'(9), ,ML2O3;ML2H2O;OMTO3d,OMTO3e;ML2CO;ML2N2O;OMI_MINDS_NO2;ML2O3,,,1, 2, 4
HXVL6ENX,2015_Jiang_An assessment of upper troposphere and lower stratosphere water vapor in MERRA.pdf,'aura/mls'(21); 'aqua/airs'(2); 'aura/mls----level 2'(1); 'uars/haloe'(1); 'uars/mls'(1), 'merra'(62); 'merra-2'(2),ML2H2O;MAI3CPASM;M2I3NPASM,GozMmlpH2O;ML2H2O;GozMmlpO3;AIRX3STD;ML2O3;ML2T;UARML3AL;UARHA2FN,,,1, 2, 7
CLVIGQAD,2010_Thomason_An evaluation of the SAGE III version 4 aerosol extinction coefficient and.pdf,'aura/mls'(1); 'uars/haloe'(1), ,UARHA3AT;UARHA2FN;ML2H2O,GozMmlpH2O;ML2N2O;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARHA2FN,,,2, 1, 5
CRF3Q2SX,2017_Steinbrecht_An update on ozone profile trends for the period 2000 to 2016.pdf,'aura/mls'(4), ,ML2O3;UARHA3AT;UARHA2FN;GozSmlpO3;GozMmlpO3;OMPS_NPP_NPBUVO3_L2;OMPS_NPP_LP_L2_O3_DAILY;SBUV2N11L2;SBUV2N11L3zm;SBUV2N14L2;SBUV2N14L3zm;SBUV2N16L2;SBUV2N16L3zm;SBUV2N17L2;SBUV2N17L3zm;SBUV2N18L2;SBUV2N18L3zm;SBUV2N19L2;SBUV2N19L3zm,ML2O3,,,1, 18, 0
GSKAN26M,2016_Ball_An upper-branch Brewer–Dobson circulation index for attribution of.pdf,, 'merra'(7),GozSmlpO3;GozMmlpO3;SBUV2N14L2;SBUV2N16L2;SBUV2N19L3zm;SBUV2N17L2;SBUV2N16L3zm;SBUVN07L3zm;SBUV2N11L2;SBUV2N09L2;SBUV2N14L3zm;SBUV2N17L3zm;SBUVN07L2;SBUV2N18L3zm;SBUV2N11L3zm;SBUV2N19L2;SBUV2N09L3zm;SBUV2N18L2;MAI3CPASM;MAI6NPANA;MAT1NXSLV,,,,0, 21, 0
VWREDJ8V,2013_Verronen_Analysis and parameterisation of ionic reactions affecting middle atmospheric.pdf,'aura/mls'(2), ,ML2T;ML2H2O,ML2H2O;ML2T,,,2, 0, 0
2L8JGAAW,2017_Hocke_An Atlantic streamer in stratospheric ozone observations and SD-WACCM.pdf,'aura/mls'(36), ,ML2O3;ML2H2O,ML2H2O;ML2O3,,,2, 0, 0
QZ4QEAA6,2012_Lambert_A-train CALIOP and MLS observations of early winter Antarctic polar.pdf,'aura/mls'(7); 'aqua/airs'(2); 'aqua/modis'(1); 'uars/mls'(1), 'geos-5'(19),ML2HNO3;ML2O3;ML2H2O;AIRIBRAD;AIRVBRAD;MAI6NVANA,GozMmlpH2O;ML2CLO;GozMmlpHNO3;ML2H2O;ML2HNO3;GozMmlpO3;MAM05S0;AIRX3STD;ML2O3;ML2T;UARML3AL;MAM06S0,,,3, 3, 9
H6QQWJXD,2009_Jiang_Aerosol-CO relationship and aerosol effect on ice cloud particle size.pdf,'aqua/modis'(2); 'aura/mls'(2); 'aqua/modis----level 2'(1), ,ML2CO;ML2IWC,ML2CO,,,1, 1, 0
T96P68QW,2009_Joiner_Accurate satellite-derived estimates of the tropospheric ozone impact on the.pdf,'aqua/modis'(2); 'aura/mls'(1); 'aqua/amsu-a'(1); 'aqua/airs'(1), 'geos-5'(9),OMCLDRR;OMTO3;ML2O3;MAI3CPASM;MAT1NXSLV,ML2H2O;MAM05S0;AIRX3STD;ML2O3;ML2T;MAM06S0,,,1, 4, 5
E79DEHJ4,2015_Miyazaki_A tropospheric chemistry reanalysis for the years 2005–2012 based on an.pdf,'aura/omi'(2); 'aura/mls'(1), ,ML2HNO3;ML2O3;OMNO2,OMTO3e;ML2CO;ML2N2O;ML2HNO3;OMI_MINDS_NO2;ML2O3;OMNO2d,,,2, 1, 5
H74MG8X5,2007_Schoeberl_A trajectory-based estimate of the tropospheric ozone column using the residual.pdf,'aura/mls'(11); 'aura/omi'(7); 'uars/mls'(2), ,ML2O3;OMTO3,GozMmlpO3;OMTO3e;ML2O3,,,1, 1, 2
RZ5JML2I,2019_Rochon_A study on harmonizing total ozone assimilation with multiple sensors.pdf,'aura/omi'(1); 'suomi-npp/omps'(1), ,OMTO3;OMPS_NPP_NPBUVO3_L2;OMPS_NPP_NMTO3_L2;SBUV2N19L2;SBUVN7O3,OMUFPITMET;OMTO3e;OMPS_NPP_LP_L2_O3_DAILY,,,0, 5, 3
VDAZZKB4,2015_Ploeger_A potential vorticity-based determination of the transport barrier in the Asian.pdf,'aura/mls'(1), ,ML2O3;ML2CO,ML2O3,,,1, 1, 0
DQGKZ3QP,2016_Akiyoshi_A nudged chemistry-climate model simulation of chemical constituent.pdf,'aura/mls'(5); 'uars/mls'(1), ,ML2CLO;ML2O3;ML2HCL;ML2N2O,GozMmlpHCl;ML2CLO;ML2N2O;GozMmlpO3;ML2O3;ML2T;UARML3AL,,,3, 1, 4
WKDAMWU5,2011_Michou_A new version of the CNRM Chemistry-Climate Model CNRM-CCM.pdf,'uars/haloe'(1); 'aura/mls'(1), ,UARHA3AT;UARHA2FN;ML2CO,GozMmlpH2O;ML2CO;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARHA2FN,,,2, 1, 5
BBSGZL35,2009_Tao_A Multiscale Modeling System.pdf,'trmm/tmi'(1); 'aqua/amsr-e'(1); 'dmsp/ssm/i'(1), ,ML2IWC;GPCPMON,,,,0, 2, 0
CH4WGFHX,2015_Livesey_A Match-based approach to the estimation of polar stratospheric ozone loss.pdf,'aura/mls'(3), 'geos-5'(3),ML2N2O;ML2O3;ML2CLO,ML2N2O;ML2O3;ML2T,,,2, 1, 1
F79J378V,2007_Davis_3-D polarised simulations of space-borne passive mm-sub-mm midlatitude cirrus.pdf,'aura/mls'(1), ,ML2IWC,,,,0, 1, 0
46I239RD,2018_Akhil Raj_Long-term trends in stratospheric ozone temperature and water vapor over the.pdf,'uars/haloe'(7); 'uars/mls'(6); 'aura/mls'(2), ,UARML3AL;UARML3AT;UARHA2FN;UARHA3AT;ML2O3;ML2N2O;ML2H2O,GozMmlpH2O;ML2N2O;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN,,,5, 2, 3
26VRCAYH,2018_Steinbrecht_Is global ozone recovering.pdf,'aura/mls'(1), ,GozSmlpO3;SBUVN07L2;SBUV2N09L2;SBUV2N11L2;SBUV2N14L2;SBUV2N16L2;SBUV2N17L2;SBUV2N18L2;SBUV2N19L2,ML2O3,,,0, 9, 1
GNSX8RML,2015_Tschanz_Signatures of the 2-day wave and sudden stratospheric warmings in Arctic water.pdf,'aura/mls'(3), ,ML2T,ML2T,,,1, 0, 0
FJ4P3XMA,2018_Pan_Quantifying Arctic lower stratospheric ozone sources in winter and spring.pdf,, 'merra'(3); 'merra-2'(3),ML2O3,,,,0, 1, 0
PMGDDSGR,2016_Ohyama_Observations of stratospheric and mesospheric O3 with a millimeter-wave.pdf,'aura/mls'(1), ,ML2O3,ML2O3;ML2T,,,1, 0, 1
PYGAJ2YM,2018_Thölix_Linking the uncertainty in simulated arctic ozone losses to modelling of.pdf,'aura/mls'(1), ,ML2O3;ML2H2O,ML2O3;ML2H2O,,,2, 0, 0
C87C263I,2018_Laeng_On the improved stability of the version 7 MIPAS ozone record.pdf,'aura/mls'(4), ,ML2O3,ML2O3,,,1, 0, 0
QW6PHEQ8,2015_Lee_Isotopic changes due to convective moistening of the lower troposphere.pdf,'aura/mls'(1), ,ML2IWC,,,,0, 1, 0
9TKE58GT,2018_Tian_Interannual variations of water vapor in the tropical uppertroposphere and the.pdf,'aura/mls'(5); 'aura/mls----level 2'(1), ,ML2H2O,ML2H2O,,,1, 0, 0
9QEZ7WVZ,2006_Su_Enhanced positive water vapor feedback associated with tropical deep convection.pdf,'aura/mls'(3); 'aqua/airs'(1), ,ML2H2O;ML2IWC,AIRX3STD;ML2H2O,,,1, 1, 1
SGFU2QGF,2014_Clarisse_The 2011 Nabro eruption a SO2 plume height analysis using IASI measurements.pdf,, 'gdas'(1),ML2SO2,,,,0, 1, 0
AXFFDXQE,2016_Gu_Summertime nitrate aerosol in the upper troposphere and lower stratosphere over.pdf,'erbs/sage ii'(1), 'geos-chem'(19); 'geos-5'(1),ML2HNO3;ML2O3,GozMmlpO3,,,0, 2, 1
LZ6XKA6H,2016_Randel_Stratospheric Temperature Trends over 1979–2015 Derived from Combined SSU MLS.pdf,'aura/mls'(2), ,ML2T,ML2O3;ML2T,,,1, 0, 1
7PMTQ34B,2016_Vogel_Long-range transport pathways of tropospheric source gases originating in Asia.pdf,'aura/mls'(4), ,ML2H2O,ML2H2O;ML2CO,,,1, 0, 1
PQT5RYZC,2017_Roy_Influence of enhanced Asian NOx emissions on ozone in the upper troposphere and.pdf,'aura/mls'(1), ,ML2O3,ML2O3,,,1, 0, 0
4XM6WNZJ,2016_Jiang_Impacts of anthropogenic and natural sources on free tropospheric ozone over.pdf,, 'geos-chem'(7); 'geos-5'(1),OMNO2,,,,0, 1, 0
SY6LCI3H,2016_Venkat Ratnam_Effect of tropical cyclones on the stratosphere–troposphere exchangeobserved.pdf,'aura/mls'(4), ,ML2O3;ML2H2O,ML2O3;ML2H2O;ML2T,,,2, 0, 1
JF3SA7D3,2017_Gisinger_Atmospheric Conditions during the Deep Propagating Gravity Wave Experiment.pdf,'aqua/airs'(1); 'dmsp/ssmis'(1); 'aura/mls----level 2'(1), 'merra'(2),ML2T;ML2GPH,AIRX3STD;ML2T,,,1, 1, 1
32756GQK,2010_Claeyman_A linear CO chemistry parameterization in a chemistry-transport model.pdf,'aura/mls'(1), ,ML2CO,ML2CO,,,1, 0, 0
5SCEBAM7,2011_Ziemke_A global climatology of tropospheric and stratospheric ozone derived from Aura.pdf,'aura/omi'(3); 'aura/mls'(3), ,ML2O3;OMTO3,OMUFPITMET;OMTO3e;ML2CO;ML2O3;ML2T,,,1, 1, 4
3G9R2BZV,2006_Sherwood_A Distribution Law for Free-Tropospheric Relative Humidity.pdf,'uars/mls'(7); 'aura/mls'(1), ,UARML3AL;UARML3AT;ML2H2O,ML2H2O;GozMmlpH2O;UARML3AL;ML2T,,,2, 1, 2
U3VG8RHB,2016_Xie_A connection from Arctic stratospheric ozone to El Niño-Southern oscillation.pdf,, 'merra'(9),GozMmlpO3;GozSmlpO3;M2IMNPANA;M2IMNPASM;M2T1NXSLV;M2TMNXSLV,,,,0, 6, 0
PL2NI53R,2017_Smith_A case study of convectively sourced water vapor observed in the overworld.pdf,'aura/mls'(2); 'cloudsat/cloudsat-cpr'(1), ,ML2H2O,ML2H2O;ML2T,,,1, 0, 1
GICWBXCC,2008_Flury_Water vapor transport in the lower mesosphere of the subtropics.pdf,'aura/mls'(8), ,ML2H2O,ML2H2O,,,1, 0, 0
ZYZF54C7,2015_Fytterer_The 27 day solar rotational effect on mesospheric nighttime OH and O.pdf,'aura/mls'(6), ,ML2O3;ML2OH,ML3DBOH;ML2O3,,,1, 1, 1
S4TREPUM,2018_Smith_Spatial and Temporal Structure of the Tertiary Ozone Maximum in the Polar.pdf,'aura/mls'(2), ,ML2T;ML2OH;ML2GPH;ML2H2O,ML3DBOH;ML2H2O;ML2GPH;ML2O3;ML2T,,,3, 1, 2
MEVZCVJF,2015_Schoeberl_Sources of seasonal variability in tropical upper troposphere and lower.pdf,'aura/mls'(2), 'merra'(5); 'geos-5'(1),ML2H2O;ML2O3,ML2O3;ML2H2O;ML2T,,,2, 0, 1
R9DEXAU9,2007_Grooß_Simulation of ozone loss in Arctic winter 2004-2005.pdf,'aura/mls'(2), ,ML2N2O;ML2O3,ML2O3,,,1, 1, 0
CP9T7GD3,2018_Polichtchouk_Sensitivity of the Brewer–Dobson Circulation and Polar Vortex Variability to.pdf,'aura/mls'(1), ,ML2T,ML2T,,,1, 0, 0
D4QUX95U,2006_Folkins_Seasonal cycles of O3 CO and convective outflow at the tropical tropopause.pdf,'aura/mls'(3), ,ML2CO,ML2CO,,,1, 0, 0
J7IDZZVH,2017_Li_Resolving the Model-Observation Discrepancy in the Mesospheric and.pdf,'aura/mls'(1), ,ML2OH;ML2O3;ML2HO2,ML2O3;ML3DBOH;ML2H2O;ML2HO2,,,2, 1, 2
YX5V2FJR,2011_Palazzi_Probability density functions of long-lived tracer observations from satellite.pdf,'aura/mls'(3); 'uars/haloe'(3); 'uars/mls'(1), ,UARHA2FN;UARHA3AT;ML2N2O,GozMmlpHCl;GozMmlpH2O;ML2N2O;ML2H2O;ML2T;UARML3AL;UARHA2FN,,,2, 1, 5
7ARW3FYV,2012_Wu_Hydration or dehydration.pdf,'aura/mls'(3), ,ML2H2O,ML2H2O,,,1, 0, 0
PDEBUE9R,2007_Connor_Comparison of ClO measurements from the Aura Microwave Limb Sounder to.pdf,'aura/mls'(2); 'uars/mls'(1), ,ML2CLO,GozMmlpO3;ML2O3;ML2CLO;UARML3AL,,,1, 0, 3
6JEZUBM7,2012_Andersson_Precipitating radiation belt electrons and enhancements of mesospheric hydroxyl.pdf,'aura/mls'(1); 'sorce/solstice'(1), ,ML2OH;ML2T;ML2H2O,ML2H2O;ML3DBOH;ML2T,,,2, 1, 1
YGXCQ3PD,2017_Ziemke_A Cloud-Ozone Data Product from Aura OMI and MLS Satellite Measurements.pdf,'aura/mls'(3); 'aura/omi'(2); 'nimbus-7/thir'(1); 'nimbus-7/toms'(1), 'geos-5'(1),ML2O3;OMAERUV;OMAERUVd;OMCLDO2;OMCLDRR;OMTO3;OMTO3d,OMTO3e;ML2O3;TOMSN7L2,,,1, 6, 2
DZ88IKSH,2007_Eriksson_First Odin sub-mm retrievals in the tropical upper troposphere.pdf,'aura/mls'(4), ,ML2IWC,,,,0, 1, 0
53ET4A5L,2010_Hegglin_Multimodel assessment of the upper troposphere and lower stratosphere.pdf,'aura/mls'(4), ,ML2O3,ML2H2O;ML2O3;ML2T,,,1, 0, 2
DZFHDUKK,2015_Holmen_Neutral atmosphere temperature change at 90 km 70° N 19° E 2003–2014.pdf,'aura/mls'(17), ,ML2T,ML2T,,,1, 0, 0
N3F57IUL,2015_Froidevaux_Global OZone Chemistry And Related trace gas Data records for the Stratosphere.pdf,'aura/mls'(110); 'uars/mls'(48); 'uars/haloe'(26); 'aem-2/sage i'(1), 'merra'(11); 'geos-5'(1),MAI6NVANA;ML2HNO3;ML2N2O;ML2O3;ML2H2O;ML2HCL;UARML3AL;UARML3AT;UARHA2FN;UARHA3AT,GozMmlpHCl;GozMmlpH2O;ML2CO;GozMmlpHNO3;ML2N2O;ML2H2O;ML2HNO3;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN,,,6, 4, 6
DPY6JSBR,2019_Po‐Chedley_Climatology Explains Intermodel Spread in Tropical Upper Tropospheric Cloud and.pdf,'aura/mls'(1), 'merra'(5),AIRS_MLS_IND,ML2H2O;ML2T,,,0, 1, 2
JQ6T9SMP,2019_Schoeberl_Water Vapor Clouds and Saturation in the Tropical Tropopause Layer.pdf,'aura/mls'(1); 'aura/mls----level 2'(1); 'uars/mls'(1), 'merra'(10),ML2H2O;ML2RHI,GozMmlpH2O;ML2H2O;UARML3AT;ML2T;ML2RHI;UARML3AL,,,2, 0, 4
EZXXRGK8,2019_Woiwode_Vortex‐Wide Detection of Large Aspherical NAT Particles in the Arctic Winter.pdf,, ,ML2HNO3,,,,0, 1, 0
KV2MQATC,2006_Ziemke_Tropospheric ozone determined from Aura OMI and MLS.pdf,'aura/mls'(12); 'aura/omi'(8); 'uars/mls'(2), 'geos-chem'(3),ML2O3;OMTO3d,OMUFPITMET;OMTO3e;ML2DGG;OMSO2e;GozMmlpO3;ML2O3;ML2T;UARML3AL,,,1, 1, 7
ZAM6WF8Q,2019_McPeters_Trend quality ozone from NPP OMPS.pdf,'aura/mls'(4); 'aura/omi'(3), ,ML2O3;OMTO3d,OMTO3e;ML2O3,,,1, 1, 1
NGNECMB3,2016_Garny_Transport pathways from the Asian monsoon anticyclone to the stratosphere.pdf,, ,ML2CO,,,,0, 1, 0
7RW69QE8,2017_James_The uptake of HO2 on meteoric smoke analogues.pdf,'aura/mls'(3), ,ML2HO2,ML2HO2,,,1, 0, 0
368WH7BM,2019_Lossow_The SPARC water vapour assessment II.pdf,, 'merra'(2),ML2H2O;HIRDLS2,,,,0, 2, 0
QJ4W4FAV,2020_Chen_The role of natural factors in constraining long-term tropospheric ozone trends.pdf,'aura/omi'(1); 'aura/mls'(1), ,ML2O3;OMTO3d,OMTO3e;ML2O3,,,1, 1, 1
S2PZ8R8Q,2019_Yan_The efficiency of transport into the stratosphere via the Asian and North.pdf,'aura/mls'(2), 'merra'(7); 'merra-2'(7),ML2CO;ML2H2O,ML2H2O;ML3DBHCN;ML2T;ML2CO,,,2, 0, 2
J8DKB3EF,2015_Höpfner_Sulfur dioxide (SO2 ) from MIPAS in the upper troposphere and lower.pdf,'aura/mls'(2), ,ML2SO2,ML2DGG,,,0, 1, 1
T9CD9EWM,2015_Kristiansen_Stratospheric volcanic ash emissions from the 13 February 2014 Kelut eruption.pdf,'mtsat/mtsat 2 imager'(1); 'aura/mls'(1), ,ML2SO2;ML2HCL;ML2IWC,GozMmlpHCl;ML2DGG;ML2T,,,0, 3, 3
BEPQID44,2015_Millán_Stratospheric and mesospheric HO2 observations from the Aura Microwave Limb.pdf,'aura/mls'(3), 'geos-5'(2),ML2HO2;ML2H2O;ML2O3;ML2T;ML2OH,ML3DBOH;ML2H2O;ML2O3;ML2T;ML2HO2,,,4, 1, 1
